Element
(Blumholz)
(Commer) Francesco
Galimberti, Giuseppe
Galimberti, Giuseppe.
Galitzin (Prince Nicolas)
Galkin, N.W.
Gall, G.R. de
Gall, J.
Gall, Jan
Gall, Jan.
Gall, Johann
Gall, Jos.
Gall, P.
Gallardo, Pedro
Gallay
Gallay, J.Fr.
Gallenberg
Gallenberg (W.R. de)
Gallenkowsky, Ark.
Gallènkowsky, Arkadi de
Gallerin, Jul.
Galley
Galli (A.)
Galli (E.)
Galli (Eug.)
Galli, A.
Galli, Achille
Galli, C.
Galli, F.
Galli, Maria.
Galli, R.
Galli. R.
Galliard, Joh. Ernst.
Gallico, Paolo
Gallner, Franz.
Gallo
Galloni, G.P.
Gallrein
Gallrein (J.)
Gallrein, Alfred
Gallrein, J.
Gallrein, Jul.
Gallus
Gallus, J.
Gallus, Jacobus
Gallus, K.
Galofre (G.)
Galon, L.
Galos
Galos, C.
Galovich, Franje
Galster, Paul
Galuppi (B.)
Galuppi, B.
Galuppi, Baldassare
Galuppi, Baldassaro
Galzerani
Gamain, A.
Gambale (L.)
Gambaro
Gambaro, G.B.
Gambaro, J.B.
Gambaro, V.
Gambero, L.
Gambini (A.)
Gambini (C.A.)
Gambini (G.A.)
Gambini, C.A.
Gambini, F.
Gambini, G.A.
Gambke, Fr.
Gamez, M.
Gámez, P. Serrano
Gamma
Gammel, Ernst
Gammieri, E.
Gamucci, B.
Gamut
Gandini
Gandini (A.)
Gandini (Aless.)
Gandolfo, E.
Ganglberger, J.W.
Gangler, Theod.
Gangloff, L.
Ganne, L.
Ganne, Louis
Ganne-Neuf
Ganne-Neuf, Louis
Gänsbacher
Gänsbacher (J.)
Gänsbacher (Joh.)
Gänsbacher, Jos.
Gänsbacher, Josef
Ganschak, Wilh.
Gänschals
Gänschals, C.
Gänschals, Carl
Gänschals, Carl u. A.
Gänschals, Carl, u. Andere
Gänschals, Carl.
Gantenberg (H.)
Ganter, Anton W.
Ganter, L.
Gantter, L.
Gantzer (C. F. Th.)
Gantzer (C.F. Th.)
Gantzer (C.F. Theod.)
Gantzer (C.F.Th.)
Gantzert (B.)
Ganuza, J.
Ganz (L.)
Ganz (Leop.)
Ganz (les Frères)
Ganz (M.)
Ganz (Maur. et Leop.)
Ganz (Wilhelm)
Ganz, (M.)
Ganz, Ed.
Ganz, Guill.
Ganz, M.
Ganz, Maur.
Ganz, Rodolphe
Ganz, Rudolf
Ganz, Rudolph
Ganz, Rudolph.
Ganz, W.
Ganz, Wilh.
Ganz, Wilhelm
Ganz. W.
Ganzer (G.)
Ganzer, Aug.
Gaos, Andrés.
Garambois, Georges
Garaudé (A. v.)
Garaudé (Alex. de)
Garaudé (Alex. v.)
Garaudé, A.v.
Garaudé, Alexis de
Garbe, F.
Garbe, F.A.
Gärber, Hans
Garcia (M. Fils)
Garcia (Man.)
Garcia de Mansilla, Eduardo
Garcia, Augel
Garcia, Celestino
Garcia, D.
Garcia, Ezequiel
García, Ezequiel.
Garcia, M.
Garcia, Rosenda
Garcia, Rosendo
Garcia, Sohn
Garcia’s (M.)
Gard
Gard (J.)
Gardana, E.
Gardana, Enea
Gardéev, Esmeralda
Gardi, Alfred
Gardini, M.
Gardini, Mauro
Gardoni, J.
Gareddo, H.S.
Gareis, Reinhold
Gargano, Rosario
Gargiulo, Enrico
Gargiulo, G. de
Gargiulo, J.
Garibaldi, G.
Garibaldi. G.
Gariboldi
Gariboldi, C.
Gariboldi, G
Gariboldi, G.
Gariboldi, Gius.
Gariboldi, Jos.
Gariel, Ed.
Gariel, J.A.V.
Gariel. J.A.V.
Garimberti, Ida
Garisch v. Culmberger (P.)
Garn, Adolf
Garner, Fr.
Garnier
Garnier, C.
Garnier, Fr. X. v.
Garnier, Fr.X. v.
Garofali, E.V.
Garriques, M.
Garsó, S.
Garsó, Siga
Garthe (A.)
Garthe, A.
Garthe, Arno
Gärtner
Gärtner (C.)
Gärtner (L.)
Gärtner, C.
Gartner, F.
Gartner, Fr.
Gärtner, J.
Gärtner, Joh.
Gärtner, Jul.
Gärtner, L.
Gärtner, Ludw.
Gärtner, Ludwig
Gärtner, R.
Gärtner, Robert
Gartz (Friedr.)
Gartz, F.
Gartz, Fr.
Gartz, Friedr.
Gartz, Friedrich
Gartz, R.
Gartz, Rud.
Gartz. Friedrich
Garzaner, Karl
Garzaner, Lodovico
Gasch (F.)
Gaschin (Fanny de)
Gaschin (Gräfin Fanny)
Gaschin (Mme. la Comtesse Fanny)
Gaschin de Rosenberg, Comtesse Fanny
Gaschin de Rosenberg, Fanny
Gaschin, Comtesse Fanny
Gaschin, F.
Gaschin, Fanny de Rosenberg
Gaschin, Frau Gräfin Fanny
Gaspar, A.
Gaspari (G.)
Gaspari, C.
Gaspari, G.
Gasparini, Qu.
Gasparino, Quirino
Gaspary
Gaspary (Jul.)
Gaspary, J.
Gaspary, J.A.W.
Gaspary, J.W.A.
Gaspary, Julius
Gassareck, Carl
Gassmann
Gassmann, Arn.
Gassmann, Arnaud
Gassmann, Arnold
Gassmann, Oscar
Gassmann, Th.
Gassmann. Arnold
Gassner (Dr. F.S.)
Gassner (F.S.)
Gast, F.M.
Gast, F.Wilh.
Gast, Georg
Gast, Peter
Gast, Peter.
Gastaldon, S.
Gasteiner, Rob.
Gastinel (L.)
Gastinel, L
Gastinel, L.
Gastoldi, G.
Gastoldi, G.G.
Gastoldi, Giacomo
Gatayes
Gatterburg, Comte Fr.
Gatterburg, Franz
Gatterburg, Franz Graf
Gatterburg, Franz v.
Gatterburg, Frz. v.
Gatterburg, Graf Frz.
Gatterburg, le Comte, F.
Gattermann
Gattermann (Ph.)
Gattermann, Eng.
Gattermann, Eugen
Gatti, Giacomo di
Gattinger, R.
Gattinger, Robert
Gauby
Gauby, J.
Gauby, Jos.
Gauby, Josef
Gauby, Joseph
Gaude
Gaude (T.)
Gaude (Th. Ph.)
Gaude, Th.
Gaugler (Th.)
Gaugler, Th.
Gaugler, Theod.
Gaul, Fritz
Gaul, Gustav
Gaunersdorfer, Victor
Gauss, Joh.
Gautier, Léonard
Gautsch
Gautsch (A. v.)
Gautsch (A.)
Gautsch (A.v.)
Gautsch, A. v.
Gauwin, Ad.
Gavaudan, L.
Gaveaux
Gavinées, P.
Gaviniés
Gaviniés (P.)
Gaviniés, P.
Gawlikowsi (P.)
Gawlikowski
Gawlikowski (Ph.)
Gayen, César
Gayer (A.)
Gayer (Aug.)
Gaylord, A.C.
Gaylord, A.E.
Gayrhos (C.)
Gayrhos (Eugen)
Gayrhos, E.M.
Gch****
Gebauer
Gebauer (Alexis)
Gebauer (C.E.)
Gebauer (E.)
Gebauer (F.R.)
Gebauer (J.)
Gebauer (J.C.)
Gebauer, C.E.
Gebauer, E.
Gebauer, E.R.
Gebauer, F.X.
Gebauer, J.
Gebauer, Joh.Chr.
Gebauer, Jules
Gebauer, M.
Gebauer, M.J.
Gebel (Fr.)
Gebel (Franç.)
Gebel, Frz.
Gebeleff, V.
Gebert, Carl
Gebhard
Gebhard (W.)
Gebhard, Dr. Friedrich Wilhelm
Gebhard, Gustav
Gebhardi (L.E.)
Gebhardi (Ludw. E.)
Gebhardi (Ludwig Ernst)
Gebhardi, L.E.
Gebhardt (Dr. F.W.)
Gebhardt (F.W.)
Gebhardt (Fr.Wilh.)
Gebhardt, Dr. Fried. Wilh.
Gebhardt, Dr. Friedr. Wilh.
Gebhardt, E.
Gebhardt, Ernst
Gebhardt, F.W.
Gebhardt, Fr. W.
Gebhardt, Frdr. Wilh.
Gebhardt, Frdr.Wilh.
Gebhardt, Friedr. Wilh.
Gebhardt, Friedr.Wilh.
Gebhart, O.
Gebicke, C.
Gebser, F.O.
Geede (E.)
Geede (G.)
Geelhaar (A.)
Gegenbauer, J.C.
Gegenbauer, J.G.
Gegenbauer, Jos.
Gehlen, F.
Gehlen, Fr.
Gehlert
Gehr, D.
Gehr, Dagobert
Gehricke (F.L.)
Gehricke, F.L
Gehricke, F.L.
Gehrmann, Fr.
Gehrmann, Hermann
Geibel, Adam
Geibel, K.
Geibel, Konr.
Geibel, Konrad
Geidel, E.
Geier, Emil
Geierlechner, K.
Geiger (Constance)
Geiger (Constanza)
Geiger (Constanze)
Geiger (Jos.)
Geiger (Rud.)
Geiger, Albrecht
Geiger, C.F.
Geiger, Comtesse
Geiger, Constance
Geiger, Constanze
Geiger, J.
Geiger, Jos.
Geiger, Karl
Geiger, Karl.
Geiger, Konstanze
Geiger, M.
Geiger, Martin
Geiger, Maurice A.
Geijer (E.G.)
Geijer, Gösta
Geil, H.
Geipel, Th.
Geipel, Theodor
Geiringer (Gust.)
Geiringer, Ed.
Geiringer, Gust.
Geiringer, Gustav
Geis, J.
Geis, Jakob
Geis, Jakob (Papa Geis)
Geis, Wilhelm
Geisaler, K.
Geise, Th.
Geiseder, Ed. W.
Geisler (H.)
Geisler, Chr.
Geisler, Paul
Geiss, Loth.
Geissel, Cardinal v.
Geissel, Joh.
Geisselbrecht, A.
Geisselbrecht, Alb.
Geisselbrecht, W.
Geissler
Geissler (C)
Geissler (C.)
Geissler (Carl)
Geissler (Ch.)
Geissler (D.)
Geissler (E.)
Geissler (H.)
Geissler (J.)
Geissler, A.
Geissler, Auguste
Geissler, C.
Geissler, Franz
Geissler, K.
Geist
Geist (J.)
Geist (Jos.)
Geist, C.
Geist, Emil
Geist, Franz Xaver
Geist, Frz. Xaver
Geist, Paul
Geist, R.
Geist, Rudolf
Geitsch, C.Fr.Ed.
Geitsch, E.
Geitsch, Ed.
Geitsch, Eduard
Geitsch, G.Fr. Eduard
Geitsch, K.F.E.
Geitsch, K.Fr.Ed.
Geitsch. Ed.
Gejer
Gelbcke (F.A.)
Gelbke, Hans
Gelbke, Hans.
Gelbke, Johannes
Gelbke, Johannes.
Gelder, Martinus van
Gelderblom, Ernst
Gelderblom, H.
Gelderblom, Hermann
Geldern, v.
Geldern-Crispendorf, A. v.
Gelen (Al.)
Gelhaar, E.
Gelhaar, Eugen
Gelhaar, Heinr.
Gelhaar, Heinrich
Gelinek
Gelinek, Abbé J.
Gelinek, J.
Gelinelli, S.
Gelissen, L.H.
Geller, Leopold
Gellert (Jos.)
Gellert (L.)
Gellert, Bruno
Gellert, Georg
Gellert, L.
Gellert, Ludwig
Gelli, Ettore
Gemeinert (C.G.)
Geminiani, Fr.
Geminiani, Franç.
Geminiani, Francesco
Geminiani, Francesco.
Gemming, A.
Gemming, August
Gemünd, Carl
Genast (E.)
Genast (Ed.)
Gendt, G.
Gendt, Joh.W. Merkens van
Gendt, Joh.W. Merkes van
Gendt, Merkes van, Ihr. W.
Gendt, Merkes van, W.
Gendt, Merkes W. van
Gendt, W. Merkens van
Gendt, W. Merkes van
Gendt, W. Merkes, van
Genée
Genée (R.)
Genée (Rich.)
Genée (Richard)
Genée, R
Genée, R.
Genée, Rich
Genée, Rich.
Genée, Richard
Genée, Rud.
Genée. R.
Gener, W.
Generali
Generali (P.)
Generali, P.
Geng, Charles
Genin (ainé), B.
Génin ainé, B.
Génin, P.A.
Genischta (J.)
Genischta (Jos.)
Genneville, L.
Genoves (T.)
Genoves (Th.)
Genoves (Tom.)
Gens, T.
Genser, Alfred
Genser, Martin
Genss, Herm.
Genss, Hermann
Genst
Gentes, Siegwart
Gentes, Siegwart.
Gentil, Alice
Gentile, Stefano
Gentilhuomo, G.
Gentner, Bertha
Gentsch, E.
Gentsch. E.
Gentz, A.
Gentzen (Joh.)
Gentzen, J.
Gentzen, W.
Georg (König von Hannover)
Georg (Konprinz von Hannover)
Georg (Kronpr. v. Hannov.)
Georg (Kronprinz v. Hannover)
Georg (Kronprinz von Hannover)
Georg (Kronprinz von Hannover.)
Georg (L.)
Georg (Ludw.)
Georg Alexander (Prinz v. Mecklenburg)
Georg Alexander v. Mecklenburg
Georg Friedrich Händel
Georg Kopprasch
Georg Kupfer.
Georg Ph. Telemann
Georg Pöll
Georg Scheel
Georg V, König v. Hannover
Georg V., König von Hannover
Georg, Hermann.
Georg, J.G.
Georg, König v. Hannover
Georg, O. v.
Georg, W.
George (E.)
George Rosey
George v. Cumberland
George, Alfons
George, Conrad
George, F.
George, Hermann
Georgen’s, J.D.
Georges Alexander, Prince
Georges Alexandre de Mecklenbourg
Georges Bizet
Georges, Hugo
Georges, St.
Georgi (C.F.)
Georgi (Fr.)
Georgi, B.
Georgi, Edmund
Georgi, F.
Georgi, Paul
Georgiades, Polyxene J.
Georgiana
Georgy, L.
Geppert (L)
Geppert, L.
Geppert, Lib.
Geppert, Liberatus
Geppert., L.
Geraci, B.
Geraldy (J.)
Geraldy (Just.)
Geraldy, J
Geraldy, J.
Gerall, Friedrich.
Gérard, Georges
Gérard, Paul
Gérardy, D.D.
Gerasch, Othmar
Gerasch, Ottomar
Gerber, C.
Gerber, Carl
Gerber, Ch.
Gerber, E.
Gerber, Julius
Gerber, K
Gerber, K.
Gerbert, Frç.
Gerbert, J.F.
Gerbes (J.)
Gerbes, J.
Gerbes, Jul.J.
Gerbet, Fr.
Gerbet, Frc.
Gerbic, Fr.
Gerbracht, C.
Gerbracht, K.
Gerbrand, Paul
Gerchen, J.
Gerchen, Jul.
Gerchen, Julius
Gercke, Karl
Gerdes, Federico
Gerdessen, Joh.
Gerdessen, Johannes
Gérebtzoff, G.
Gereke, B.
Gerengay, P.
Gerhardt, C.
Gerhardt, Ferd.
Gerhardt, H.
Gerhardt, Hugo
Gerhardt, Paul
Gerhardt, Paul.
Gerhard’s (P.)
Gerheuser (L.)
Gerichten, Conny v.
Gericke (Wilhelm)
Gericke, R. v.
Gericke, Richard v.
Gericke, W.
Gericke, Wilh.
Gericke, Wilhelm
Gerieke, R. v.
Gerin, Louis.
Gerke
Gerke (A.)
Gerke (Aug)
Gerke (O.)
Gerke (Oth.)
Gerke (Othon)
Gerke (Otto)
Gerke (Théophile)
Gerke, Carl
Gerke, O.
Gerke, Otto
Gerl, F.M.
Gerl, Jak.M.
Gerl, Jakob M.
Gerla, A.
Gerlach (C.)
Gerlach (Ch. sen.)
Gerlach (G.)
Gerlach (T.)
Gerlach (Th.)
Gerlach, C. sen.
Gerlach, C.L.
Gerlach, Hubert A.
Gerlach, O.
Gerlach, Oskar
Gerlach, Osmar
Gerlach, R.
Gerlach, Th.
Gerlach, Theodor
Gerlach, Theodor.
Gerland, G.
Gerli
Gerli (G.)
Gerloff, G.
Germain (Alb.)
Germain, G.
German, Edward
Germanus (H.)
Germer
Germer (Henri)
Germer, Heinr.
Germer, Heinrich
Germer, Heinrich.
Germer, Henri
Germon, A.
Gernerth (F.)
Gernerth (Fr.)
Gernerth (Franz)
Gernerth, F.
Gernerth, F. de.
Gernerth, Fr.
Gernerth, François de
Gernerth, Franz
Gernerth, Franz v.
Gerneth, François de
Gernlein
Gernlein (B.)
Gernlein (K.)
Gernlein (R.)
Gernlein (Rud.)
Gernsheim
Gernsheim (Fr.)
Gernsheim (Friedr.)
Gernsheim (Friedrich)
Gernsheim, F.
Gernsheim, Fr.
Gernsheim, Fried.
Gernsheim, Friedr.
Gernsheim, Friedrich
Gernsheim, Friedrich.
Gerold
Gerold (F.)
Gerold (J.)
Gerold, F.
Gerold, Hermann
Gerold, J.
Gerold, Marie
Gerolt, F.
Geronimo, L.
Gerpe, B.
Gersbach
Gersbach (A.)
Gersbach (Ant.)
Gersbach (Jos.)
Gersbach's (Jos. + 1830)
Gersdorfer, A.
Gersdorff, C. v.
Gersdorff, Cl. v.
Gersdorff, Edwin v.
Gerstenberg (A.)
Gerstenberger
Gerstenberger (A.)
Gerstenberger, A
Gerstenberger, A.
Gerstenberger, Aug.
Gerstenberger, August
Gerstenberger, E.
Gerster
Gerster, E.
Gerstmann (Adolph)
Gerstmann, Ad.
Gerstner
Gerstner, E.
Gerstner, Franz
Gerstorfer
Gerstorfer, A.
Gerth, Wilhelm
Gertler, C.
Gertler, Carl
Gertler, K.
Gertum, Carl
Gertum, Carl.
Gervais (Ch. de)
Gervais (R.)
Gervais (Rud.)
Gervais, Alb.
Gervais, Guillaume
Gervais, R.
Gervais, Richard
Gervasi
Gervasi (L.)
Gervasio, N.
Gerville
Gerville (L.P.)
Gerville, J.P.
Gerville, L.
Gerville, L. Pascal
Gerville, L.P
Gerville, L.P.
Gerville, L.S.
Gervinus, Victorie
Gerwitz, E.
Gerzsó, A.
Gesang, J.
Gese, B.
Gesemann, W.
Gesius
Gesius (Barthol.)
Gesius, B.
Gessari, M.
Gesslein
Gesslein, Erhard
Gesslein, G.
Gesslein, Georg
Gesslein, J.B.
Gesslein. G.
Gessner, Adolph
Gessner, Adolph.
Gestring, Béla
Geue, Ch.
Geul (H.)
Geul, H.
Geul, Henry
Gevaert
Gevaert, F.A.
Gevers (J.)
Gey, Bruno
Gey, T.
Geyer
Geyer (F.)
Geyer (Fl.)
Geyer (Flod.)
Geyer (Flod.A.)
Geyer, Ad.
Geyer, Adolf
Geyer, Carl
Geyer, E.
Geyer, E. Fedor
Geyer, E.F.
Geyer, Em.Fed.
Geyer, Emil
Geyer, Emil Fedor
Geyer, Emil Feodor
Geyer, Fl.
Geyer, Flodoard
Geyer, G.B.
Geyer, Leo Felix
Geyer, Otto.
Geyger, G.
Geyger, K.H.
Geyp, Joh.C.
Geyschläger (G.)
Geyso, A. v.
Géza, Bánfy
Ghebart
Ghedini (Gius.)
Gheyn, M. van den
Ghika, Georges G.
Ghirsa, Anna
Ghiselo, Carl
Ghyczy (C. v.)
Ghys
Ghys (J.)
Ghys (Jul.)
Ghys, (J.)
Ghys, H.
Ghys, Henri
Ghys, Henry
Giacomelli
Gialdini
Gialdini, G.
Gialdini, Gialdin
Gialdini, Gialdino
Giamboni, A.
Giampietro, Giov.
Giampietro, Giovanni
Giampietro, Jean
Giandoni (P.)
Giandoni, P.
Gianfrè, G.
Gianfrè, Gaetano
Giannini, Alberto
Giannini, G.S.
Giannini, S.
Giaquinto, P.
Giarda, Luigi Stefano
Giaretta, F.
Giarritiello, G.
Gibara, Emil
Gibara, Emile
Gibbons, Orlando
Gibson, Edvard
Gibsone (Ignace)
Gibsone (Jgnace)
Gibsone, Ignace
Gibsone, J.
Gide
Giebelhausen, Fr.
Giebner, Ernst
Gieckemol
Gieges, W.
Giehler, A.
Giehler, Wilhelm
Giehne (Heinrich)
Giehrl, Josef
Gielis
Gierza, P.
Giese
Giese (Th.)
Giese (Theod.)
Giese, Hermann
Giese, Ph.
Giese, Th
Giese, Th.
Giese, Theo
Giese, Theod.
Giese, Theodor
Giese, Theodor.
Giese, Théodore
Giese. Th.
Giesecke, Franz.
Giesecke, M.
Giesecker, Otto
Gieseker (O.)
Gieseker, Otto
Giesen, J.
Giesen, Julius
Giesinger, Minna
Giessing, Alfred
Gietz, W.
Giger, Friedrich
Giger, J.
Gigl (G.G.)
Gigl (R.)
Gigout, Eugène
Gilany (Const.)
Gilany, C.
Gilbert (Alph.)
Gilbert, A.
Gilbert, Alphons
Gilbert, B.
Gilbert, Franz
Gilbert, Fred.
Gilbert, Frz.
Gilbert, H.
Gilbert, Hermann
Gild, A.
Gilder, J.F.
Gilis, A.
Gilis, Ant.
Gilis, Antoine
Gilis. Ant.
Gille, Ernest
Gille, Robert.
Gilles (A. de)
Gilles, A. de St.
Gilles, J.B.A. de St.
Gillet, E.
Gillet, Emile
Gillet, Ernest
Gillet, Ernest.
Gillet, Ernst
Gilli, Carl
Gillketter, L.
Gilson, Paul
Gimbel, Ch. jr.
Gimeno, P.
Gimeno, S.
Gindrich, Adalbert
Gindrich, Albert
Ginestet (Prosper de)
Gintze (Th.)
Gintze, Th
Gintze, Th.
Gintze. Th.
Gio. Lafont
Giordani, G.
Giordani, Giuseppe
Giordani, Tommasi
Giordani, Tommaso
Giordani, Tommaso.
Giorgetti (F.)
Giorgetti (Ferd.)
Giorgetti (Fred.)
Giorgetti, F.
Giorgi
Giorgi, G
Giorguli, A.
Giorza, P.
Giorza, Paolo
Giorza. P.
Giosa, N. de
Giov. Gabrieli
Giovacchini (G.)
Giovacchini, C.
Giovacchini, G.
Giovanni
Giovanni Tebaldini
Giovanni, Domenico de
Giovanni, N. de
Giovannini
Gipprich, August
Giraldo (Ed.)
Giraldoni, L.
Girardi
Girardi, Alexander
Giraud, J. Frédéric
Girod, Aimé
Girolamo Frescobaldi
Girometti
Girompini, P.
Girschner
Girschner (C.F.I.)
Girschner (C.F.J.)
Girschner, C.F.J.
Girschner, Otto
Girschner. K.F.J.
Gisbert, D.
Gisbone, Ign.
Gisborne, Ign.
Gisborne, J.
Gisser, Adolf
Gissrau, Wilhelm
Gits (A.G.)
Gits, A.G.
Gitzmaier, N.
Gitzmaier, Norbert
Giuliani
Giuliani (Emilia)
Giuliani (M.)
Giuliani (Mauro)
Giuliani (Mich.)
Giuliani, A.
Giuliani, Alfr.
Giuliani, M.
Giuliani-Gugliemi (Emilia)
Giuliano (Mauro)
Giustiniani, Carlo
Giustiniani, Charles
Giustiniani, K.
Giwdul, Aug.
Gizycka-Zamoyska
Gi?ycka-Zamoyska, Comtesse
Gizycka-Zamoyska, Gräfin
Gi?ycki, G. v.
Gi?ycki, Gust, v.
Gi?ycki, Gustav v.
Glaab, Th.
Glaab, Theodor
Glabbatz, H.
Glachant (A.C.)
Gladstone, Francis Edward
Glaentzer
Glaeser
Glaeser (Fr.)
Glaeser (Franz)
Glaeser (Frz.)
Glaeser, Paul
Glaesz, Alex. v.
Glaesz, Alexander v.
Gland, C.
Gläntzer
Gläntzer (Fr.)
Gläntzer, Friedr.
Gläntzer, Fritz
Glanz (Fr.)
Glas, G.
Glas, Wilhelm
Glasberger, Adolf
Glasberger, Adolph
Glasberger, Adph.
Glasener, Fr.
Gläser
Gläser (Fr.)
Glaser, E.
Glaser, H.
Glaser, Jacques
Glaser, K.G.
Gläser, Paul
Gläser, Paul.
Gläser, R.
Glaser, S.
Glaser, Sigmund
Glasneck
Glasneck, Rudolf
Gläsner, Hermann
Glass, C.H.
Glass, Louis
Glassberger, Ad.
Glassbrenner (Ad.)
Glassmann, C.
Glattauer, F.
Glatz, Cosmas
Glawatchek, F.
Glazounoff, A.
Glazounow, A.
Glazounow, Alex.
Glazounow, Alexander
Glazounow, Alexandre
Glazounow, Alexandre.
Gleich (F.)
Gleich (Ferd.)
Gleich, Arnold v.
Gleich, F.
Gleich, Ferd.
Gleich, Ferdinand
Gleichmann (J.A.)
Gleis
Gleis (F.W.)
Gleis (W.)
Gleis, F.W
Gleis, F.W.
Gleis, J.
Gleis, W.
Gleis, Wilhelm
Gleis. F.W.
Gleisner, J.
Gleisner, Jos.
Gleisner, Josef
Gleisner, Joseph
Gleissner, Jos.
Gleitz, C.A.
Gleitz, Carl
Gleitz, K.A.
Gleitz, Karl
Glennon, Felix M.
Glesinger, B.
Glesinger, Berthold
Glickh, Rud.
Glickh, Rudolf
Gliemann, Elise
Glimes (J. de)
Glimes (J.)
Glimes (Jul. de)
Glimes, Edgar de
Glimka (M.)
Glindemann, Fritz
Gliniewski, Wilhelm
Gliniewski, Wilhelm.
Glinka
Glinka (M.)
Glinka (M.J.)
Glinka, F.M.
Glinka, J.M.
Glinka, M.
Glinka, M. J.
Glinka, M.F.
Glinka, M.J.
Glinka, M.J. v.
Glinski
Glinsky (L.)
Glock, Max.
Glöckner, J.
Gloeden
Gloetzner, Anton
Glogau
Glogau, M.
Glöggl (Franz)
Gloggner, C.
Gloggner, Carl
Glogovano, A. v.
Glogovano, Al. de
Glosa, N. de
Glossner, Gust. Ad.
Glossner, Gustav Ad.
Glover, James M.
Glover, Stephen.
Gluck
Gluck (C. v.)
Gluck (Chr. v.)
Gluck (Chr. W.)
Gluck (Chr.)
Gluck (Christ. Ritter v.)
Gluck (J.C. v.)
Gluck (J.C.)
Gluck (Ritter Chr.)
Gluck (Ritter)
Glück, Aug.
Glück, August
Gluck, C. v.
Gluck, C.W.
Gluck, C.W. v.
Gluck, Ch.
Gluck, Ch. de
Gluck, Ch.W.
Glück, Charles
Gluck, Chr.
Gluck, Chr. de
Gluck, Chr. v.
Gluck, Chr. W.
Gluck, Chr. W. v.
Gluck, Chr.W.
Gluck, Chr.W. v.
Gluck, Christoph W.
Gluck, Christoph Willib. v.
Glück, F.
Glück, Fr.
Glück, Friedr.
Glück, Friedrich
Gluck, J. Chr. v.
Gluck, J.C.
Gluck, J.C. de
Gluck, J.C. v
Gluck, J.C. v.
Gluck, J.Chr. v.
Glück, Jos.
Glück, Josef
Glück, Joseph
Gluck, Károly
Glück, Max
Gluck, Ritter
Gluck, Ritter C.v.
Glücklich, Eugen
Glückswerth, H.
Gluschke
Gluschke, W.
Gluschke, Wilh.
Gluschke, Wilhelm
Gluth, Victor
Gluth, Viktor
Glutmann (Ad.)
Gmeiner, Jean
Gment (Ed.)
Gment, E.
Gnad, F.A.W.
Gnadkowskie, A.
Gnatkowski (A.)
Gnatkowski, A.
Gnatkowski, Ad.
Gnatkowsky (Ad.)
Gnielinski, Fr.
Gnisör (A.)
Gnocchi, Arthur
Gnüge
Gnüge (Fr.)
Gobatti, S.
Gobbaerts (L.)
Gobbaerts, L.
Gobbaerts, Louis
Gobbi, H.
Gobbi, Henri
Göbel (J.F.)
Göbel (J.G.)
Göbel (Joh.)
Göbel, C
Göbel, C.
Göbel, K.
Göbel, K.J.
Göbel, Karl
Göbel, W.
Göbel, Wilhelm.
Gobert, Ph.
Göbl, Karl
Gobri, H.
Gocht, Wilhelm
Gock, E.
Gock, Emil
Gockel, A.
Gockel, Aug.
Gockel, August
Göcker, Th.
Göckeritz, Paul.
Godai, Richard
Godard (Ant.)
Godard (Benjamin)
Godard, A.
Godard, Alf.
Godard, B.
Godard, Benj.
Godard, Benjamin
Godard, Benjamin.
Godard, Ch.
Godard, Charles
Godard, Felix
Godard, Felix.
Goddefrey, C.
Gödecke
Gödecke (H.)
Godefrey, D.
Godefroid (F.)
Godefroid (Félix)
Godefroid (Jul.)
Godefroid, F
Godefroid, F.
Godefroid, Fél
Godefroid, Fél.
Godefroid, Félix
Godefroid, J.
Godefroid, J. Martin
Godefroid, J.M.
Godefroid, T.
Godefroid. F.
Godefroy, A.
Gödeke, C.
Godet, J.M.
Godfrei, G.
Godfrey
Godfrey (Ch.)
Godfrey (D.)
Godfrey (Henry)
Godfrey, A.F.
Godfrey, C.
Godfrey, Ch.
Godfrey, Charles
Godfrey, D
Godfrey, D.
Godfrey, Dan.
Godfrey, E.
Godfrey, F.
Godfrey, Fred.
Godfrey, G.
Godfrey, Henry
Godfrey, J
Godfrey, J.
Godfrey, Percy
Godfrey, W.
Godfry, Joh.
Gödicke (C.C.)
Godio, C.
Godowsky, Leopold
Goebbels, Theodor
Goebel (J.F.)
Goebel (J.G.)
Goebel, C.
Goebel, Ch.
Goebel, K.
Goeben, A.C.
Goedecke
Goedecke (C.)
Goedecke (H.)
Goedecke, H.
Goedicke, A.
Goeler v. Ravensburg, Fr.
Goeler v. Ravensburg, Friedr.
Goellrich, Jos.
Goens, Daniel van
Goens, Daniel van.
Goepel (J.F.)
Goepfart, C.A.
Goepfart, K.
Goepfart, Karl
Goepfart, Karl.
Goepfart, O.
Goepfart, Otto
Goepfarth, K.
Goepfert, K.
Goepfert, P.
Goepfert, Paul.
Goepfert, Stephan
Goerdeler, R.
Goerdeler, Richard
Goering, Hugo
Goerke, Eugen
Goermar (M.)
Goerner
Goerner (C.)
Goerner, Fr.
Goerner, Franz
Goerns, R.
Goerns, Richard
Goertz
Goertz (F.G. de)
Goertz (W. Graf v.)
Goertz (Wilh.)
Goes, C.
Goës, Carl
Goës, Carl,
Goës, Carl.
Goës, Karl
Goesgen, E.
Goeters, C.
Goethe (W. v.)
Goethe (Walth de)
Goethe (Walther v.)
Goetschius, Percy
Goetschy (J.)
Goetschy, J.
Goettke, Carl
Goettke, K.
Goettke, Karl
Goetz
Goetz, Alois
