	U	9006561	1044257	44698
	U	9006561	1044289	44730
46	U	9006037	1044293	44734
48	U	9006037	1044329	44772
I-38	U	9006541	1044342	44785
	U	9006561	1044363	44806
49	U	9006037	1044378	44821
I-94	U	9006541	1044419	44863
	U	9006561	1044483	44928
	U	9006561	1044532	44979
65	U	9006037	1044568	45015
66	U	9006037	1044626	45075
67	U	9006037	1044641	45091
67	U	9006037	1044654	45104
	U	9006561	1044669	45119
	U	9006561	1044679	45129
68	U	9006037	1044682	45133
70	U	9006037	1044730	45181
70	U	9006037	1044749	45200
77	U	9006037	1044749	352763
	U	9006561	1044775	45227
71	U	9006037	1044778	45230
73	U	9006037	1044816	45269
	U	9006561	1044983	45437
109	U	9006037	1045019	45477
109	U	9006037	1045020	45478
	U	9006561	1045050	45509
	U	9006561	1045051	45510
112	U	9006037	1045082	45541
	U	9006561	1045085	45544
118	U	9006037	1045182	45644
120	U	9006037	1045211	45675
122	U	9006037	1045242	45706
122	U	9006037	1045243	45707
122	U	9006037	1045256	45720
122	U	9006037	1045258	45722
	U	9006561	1045259	45723
122	U	9006037	1045261	45725
122	U	9006037	1045262	45726
	U	9006561	1045265	45729
122	U	9006037	1045266	45730
123	U	9006037	1045278	45742
123	U	9006037	1045307	45771
130	U	9006037	1045466	45934
130	U	9006037	1045544	46012
	U	9006561	1045551	46019
130	U	9006037	1045557	46025
I-114	U	9006541	1045557	352803
I-114	U	9006541	1045563	46031
130	U	9006037	1045566	46034
	U	9006561	1045576	46044
131	U	9006037	1045577	46045
	U	9006561	1045582	46050
I-116	U	9006541	1045612	46082
133	U	9006037	1045629	46099
I-128	U	9006541	1045754	46230
	U	9006561	1045918	46398
152	U	9006037	1045931	46411
	U	9006561	1045959	46439
	U	9006561	1045962	46442
	U	9006561	1045970	46450
	U	9006561	1045991	46471
	U	9006561	1046000	46480
	U	9006561	1046002	46482
154	U	9006037	1046031	46511
155	U	9006037	1046075	46555
156	U	9006037	1046082	46562
	U	9006561	1046089	46570
	U	9006561	1046095	46576
	U	9006561	1046096	46577
	U	9006561	1046097	46578
	U	9006561	1046118	46599
156	U	9006037	1046135	46616
	U	9006279	1046135	316132
157	U	9006037	1046139	46620
	U	9006561	1046148	46629
	U	9006561	1046205	46688
	U	9006561	1046210	46693
	U	9006561	1046215	46698
160	U	9006037	1046217	46700
88	U	9006279	1046217	315548
161	U	9006037	1046228	46711
165	U	9006037	1046288	46773
I-145	U	9006541	1046302	46787
166	U	9006037	1046346	46832
167	U	9006037	1046384	46871
4	U	9005423	1046384	1158962
4	U	9005423	1046384	1158963
	U	9006561	1046385	46872
	U	9006561	1046438	46925
	U	9006561	1046438	352846
	U	9006561	1046451	46939
174	U	9006037	1046545	47038
	U	9006561	1046567	47062
I-154	U	9006541	1046615	47115
176	U	9006037	1046641	47142
	U	9006561	1046703	47204
175	U	9006037	1046709	47210
	U	9006561	1046712	47214
	U	9006561	1046721	47223
178	U	9006037	1046802	47306
	U	9006561	1046803	47307
189	U	9006037	1047001	47511
	U	9006561	1047023	47533
192	U	9006037	1047036	47546
	U	9006561	1047087	47599
196	U	9006037	1047093	47605
	U	9006561	1047112	47627
	U	9006561	1047144	47660
200	U	9006037	1047151	47667
I-177	U	9006541	1047166	47682
	U	9006561	1047269	47786
	U	9006561	1047332	47852
	U	9006561	1047338	47858
208	U	9006037	1047352	47873
209	U	9006037	1047366	47887
	U	9006561	1047446	47969
	U	9006561	1047514	48038
I-114	U	9006541	1100052	101018
XII, 303	U	2009007079	1100052	328098
	U	9006561	1100124	101091
I-136	U	9006541	1100133	101100
I-5	U	9006541	1101282	102285
I-23	U	9006541	1101289	102292
9	U	9006037	1103685	104707
38	U	9006037	1104120	105145
39	U	9006037	1104138	105163
40	U	9006037	1104163	105188
	U	9006561	1104192	105219
I-58	U	9006541	1104629	105663
	U	9006561	1105021	106063
I-95	U	9006541	1105368	106413
131	U	9006037	1105685	106736
	U	9006561	1106401	107460
	U	9006561	1106911	107974
47	U	9006567	1108367	109440
I-70	U	9006483	1108367	354995
	U	9006561	1108368	109441
121	U	9006037	1108469	109550
134	U	9006037	1108487	109570
	U	9006561	1108527	109610
I-174	U	9006541	1108590	109680
	U	9006561	1108724	109818
44	U	9006037	1108893	109996
126	U	9006037	1109344	110464
accessed 08/30/99	U	9006703	1109344	110464
accessed 08/30/99	U	2009007181	1109344	1158664
	U	2009007094	1109344	320092
accessed 19 December 2005	N	2009007306	1109344	1001183631
130	U	9006037	1109363	110483
	U	9006561	1109495	110616
	U	9006561	1109756	110887
	U	9006561	1111810	112977
accessed 01/20/99	U	2009007181	1111810	112977
	U	9006009	1111810	1157269
117	U	9006037	1112063	113232
67	U	9006037	1112377	113590
154	U	9006037	1114232	115467
146	U	9006037	1114802	116040
45	U	9006037	1115906	117175
123	U	9006037	1117234	118515
14	U	9006037	1121328	122659
	U	9006561	1121388	122721
	U	9006561	1121388	352752
accessed 01/20/99	U	2009007181	1121388	1157270
I, 50	U	9006447	1121388	1157271
	U	9006561	1121940	123290
34	U	9006037	1122250	123611
	U	9006561	1122612	123979
	U	9006561	1123066	124441
	U	9006561	1123066	352754
	U	9006561	1123775	125194
	U	9006561	1123775	352756
I-53	U	9006541	1123823	125248
I-65	U	9006541	1124371	125815
	U	9006561	1126117	127631
	U	9006561	1126117	352804
	U	9006561	1126122	127637
	U	9006561	1126122	352805
	U	9006561	1126122	352806
119	U	9006037	1126668	128215
	U	9006561	1126668	352838
	U	9006561	1127088	128654
	U	9006561	1127088	352839
145	U	9006037	1128089	129698
	U	9006561	1128089	352840
	U	9006561	1128141	129752
	U	9006561	1128141	352841
	U	9006561	1128141	352842
152	U	9006037	1128558	130178
	U	9006561	1128558	352843
	U	9006561	1128558	352844
	U	9006561	1129867	131550
	U	9006561	1129867	352866
21	U	9005423	1129867	1160331
21	U	9005423	1129867	1160332
	U	9006561	1130008	131697
	U	9006561	1130008	352764
	U	9006561	1137022	177133
	U	9006009	4000491	143878
	U	9006561	4000491	143878
	U	9005498	4000862	144252
	U	9006561	4000862	144252
	U	9005498	4001112	144506
	U	9005498	4001206	144601
	U	9005498	4001386	144782
212	U	9006009	4001692	145090
	U	9006561	4001692	145090
	U	9006303	4001692	145090
	U	9005498	4001976	145375
213	U	9006009	4001976	145375
	U	9006009	4002142	145543
326	U	9006009	4002143	145544
	U	9005498	4002281	145683
	U	9000791	4002300	145702
	U	9005498	4002300	145702
Baldini, LIV/19 (1989), 27-35	U	9005718	4002300	145702
	U	9006009	4002300	145702
	U	2009007094	4002300	313455
	U	9005498	4002302	145704
XVIII/3 (May-June 1979) 31-37	U	9005703	4002333	145735
I, 335	U	9006455	4002333	145735
Prezzolini, C, XCII (1985), 362-376	U	9000808	4002344	145746
	U	9005498	4002353	145755
	U	9000844	4002427	145829
478	U	9006009	4002427	145829
	U	9005498	4002439	145841
	U	9005498	4002640	146044
	U	9006592	4002640	146044
	U	9005498	4002660	146064
	U	9006592	4002660	146064
	U	9005498	4002753	146157
	U	9006592	4002753	146157
Santi, XXIV/1-3 (1985), 56-57	U	9005703	4002779	146183
	U	9005498	4002789	146193
48	U	9006037	4002789	146193
	U	9006444	4002789	146193
48	U	9006037	4002789	352848
	U	9005498	4002793	146197
	U	9005498	4002803	146207
414	U	9005664	4002880	146286
	U	9005498	4003081	146488
	U	9005498	4003317	146727
388	U	9005664	4003317	146727
	U	9005498	4003884	147300
	U	9005498	4003903	147319
	U	9000086	4003918	147335
	U	9006313	4003918	147335
XV, 447	U	9006324	4003918	147335
I, 928	U	9006455	4003918	147335
	N	2009007203	4003918	157102
	N	2009007043	4003918	157102
13 ff.	N	9005664	4003918	1001175531
	N	2009007203	4003918	156480
