	N	2009007094	7029807	1001177008
	N	2009007094	7029808	1001177010
	U	9006009	7025560	346648
	U	9006303	7025560	346648
35	U	9006549	7025560	346648
	U	2009007094	7025560	1163823
	U	2009007094	6002114	167433
	N	2009007094	7029863	1001177222
	N	2009007094	7029864	1001177223
	U	9006548	6006046	171365
	N	2009007094	6006046	1001177288
	N	2009007094	6006046	1001177286
	N	2009007094	6006046	1001177285
	N	2009007094	6006046	1001177287
	N	9005473	6006046	1001177284
654	U	9004960	7018690	337429
	N	2009007094	7018690	1001177291
	N	9005473	7018690	1001177290
55	U	9006237	7030016	1001177777
156	P	9006871	7030016	1001177777
160	U	9005213	6001470	166789
156	P	9006871	6001470	166789
313	N	2009007033	7029852	1001177179
313	N	2009007033	7029852	1001177180
50	P	9006871	7029852	1001177181
313	P	2009007033	7029852	1001177178
53	U	9005213	4001247	144642
	U	9006357	4001247	144642
314	N	2009007033	7029908	1001177402
133	P	9006871	7029908	1001177401
137	U	9005213	4002247	145649
	U	9006249	4002247	145649
56	U	9006549	7024773	1161469
30	U	2009007033	7024773	1161469
30	U	2009007033	7024773	1161470
173	U	9006549	1030535	30883
accessed 1 May 2003	P	9006879	7029598	1001176187
	N	9006879	7029598	1001176188
569	U	9005631	7006757	48798
222	U	9006037	7006757	48798
	U	9006303	7006757	48798
497	U	9005659	7024625	1160250
497	U	9005659	7024625	1160251
	U	2009007181	7024625	1160251
794	U	9006861	7024625	1160251
20	U	9005423	7024625	1160252
20	U	9005423	7024625	1160253
20	U	9005423	7024625	1160254
20	U	9005423	7024625	1160255
497	U	9005659	7024625	1160256
	U	2009007181	7024625	1160257
I-155	U	9006541	7009946	101323
473	U	9006025	7009946	161854
561	U	9005213	4008171	151624
	U	9006249	4008171	151624
114	U	2009007033	7026700	1167621
547	U	9006871	7026700	1167621
114	U	2009007033	7026700	1167622
775	U	9005213	5000807	159951
	U	9006444	5000807	159951
115	U	2009007033	7026770	1167804
758	U	9006871	7026770	1167804
115	U	2009007033	7026770	1167805
	U	9006249	4007842	151292
139	U	9006549	4007842	151292
529	P	9006871	7029236	1001174905
	U	9006249	7010086	29243
47	U	9006549	7010086	29243
168	P	9006871	7029222	1001174891
94	U	2009007033	7025903	1165090
363	U	9006871	7025903	1165090
94	U	2009007033	7025903	1165091
94	U	2009007033	7025903	1165093
	U	2009007094	7025903	1165092
	U	9006249	7011275	148465
	U	9006444	7011275	159928
93	U	2009007033	7025841	1164891
535	U	9006871	7025841	1164891
93	U	2009007033	7025841	1164892
548	U	9005213	5000785	159925
	U	9006444	5000785	159925
	P	2009007094	5000785	1001178311
93	U	2009007033	7025842	1164894
660	U	9006871	7025842	1164894
93	U	2009007033	7025842	1164895
678	U	9005213	5000786	159926
	U	9006444	5000786	159926
	P	2009007094	5000786	1001178312
701	P	9006871	7028165	1001171863
175	P	2009007033	7028165	1001171863
	U	2009007094	7028165	1001171865
	U	2009007094	7028165	1001171864
717	U	9005213	4011157	154631
	U	9006249	4011157	154631
102	U	2009007033	7026199	1166083
312	U	9006871	7026199	1166083
102	U	2009007033	7026199	1166084
102	U	2009007033	7026199	1166085
	N	2009007094	7026199	1001178489
102	U	2009007033	7026206	1166105
312	U	9006871	7026206	1166105
102	U	2009007033	7026206	1166106
