173	U	9006866	7028027	1171440
173	U	9006866	7028027	1171441
173	U	9006866	7028028	1171442
173	U	9006866	7028028	1171443
173	U	9006866	7028028	1171444
173	U	9006866	7028029	1171445
173	U	9006866	7028029	1171446
173	U	9006866	7028029	1171447
173	U	9006866	7028029	1171452
173	U	9006866	7028030	1171448
173	U	9006866	7028030	1171449
173	U	9006866	7028031	1171453
173	U	9006866	7028031	1171454
173	U	9006866	7028031	1171455
173	U	9006866	7028031	1171456
173	U	9006866	7028032	1171457
173	U	9006866	7028032	1171458
173	U	9006866	7028033	1171459
173	U	9006866	7028033	1171460
173	U	9006866	7028033	1171461
173	U	9006866	7028034	1171462
173	U	9006866	7028034	1171463
173	U	9006866	7028034	1171464
173	U	9006866	7028034	1171465
173	U	9006866	7028035	1171466
173	U	9006866	7028035	1171467
173	U	9006866	7028036	1171469
173	U	9006866	7028036	1171470
173	U	9006866	7028037	1171471
173	U	9006866	7028037	1171472
173	U	9006866	7028038	1171473
173	U	9006866	7028038	1171474
173	U	9006866	7028039	1171475
173	U	9006866	7028039	1171476
173	U	9006866	7028039	1171477
173	U	9006866	7028039	1171478
173	U	9006866	7028040	1171479
173	U	9006866	7028040	1171480
173	U	9006866	7028040	1171481
173	U	9006866	7028040	1171482
173	U	9006866	7028041	1171483
173	U	9006866	7028041	1171484
173	U	9006866	7028041	1171485
173	U	9006866	7028041	1171486
173	U	9006866	7028041	1171487
173	U	9006866	7028042	1171488
173	U	9006866	7028042	1171489
173	U	9006866	7028042	1171490
173	U	9006866	7028042	1171491
173	U	9006866	7028042	1171492
173	U	9006866	7028043	1171493
173	U	9006866	7028043	1171494
173	U	9006866	7028044	1171495
173	U	9006866	7028044	1171496
173	U	9006866	7028044	1171497
173	U	9006866	7028045	1171498
173	U	9006866	7028045	1171499
173	U	9006866	7028045	1171500
173	U	9006866	7028046	1171502
173	U	9006866	7028046	1171503
173	U	9006866	7028047	1171504
173	U	9006866	7028047	1171505
173	U	9006866	7028048	1171506
173	U	9006866	7028048	1171507
173	U	9006866	7028049	1171508
173	U	9006866	7028049	1171509
173	U	9006866	7028049	1171510
173	U	9006866	7028049	1171511
173	U	9006866	7028050	1171514
173	U	9006866	7028050	1171515
173	U	9006866	7028051	1171516
173	U	9006866	7028051	1171517
173	U	9006866	7028052	1171518
173	U	9006866	7028052	1171519
173	U	9006866	7028053	1171520
173	U	9006866	7028053	1171521
173	U	9006866	7028054	1171522
173	U	9006866	7028054	1171523
173	U	9006866	7028054	1171524
173	U	9006866	7028055	1171525
173	U	9006866	7028055	1171526
173	U	9006866	7028055	1171527
174	U	9006866	7028056	1171529
174	U	9006866	7028056	1171530
174	U	9006866	7028057	1171531
173	U	9006866	7028057	1171532
174	U	9006866	7028057	1171533
174	U	9006866	7028058	1171534
174	U	9006866	7028058	1171535
174	U	9006866	7028059	1171538
174	U	9006866	7028059	1171539
174	U	9006866	7028060	1171540
174	U	9006866	7028060	1171541
174	U	9006866	7028061	1171542
174	U	9006866	7028061	1171543
174	U	9006866	7028061	1171546
174	U	9006866	7028062	1171548
174	U	9006866	7028062	1171549
174	U	9006866	7028062	1171550
174	U	9006866	7028063	1171554
174	U	9006866	7028063	1171555
174	U	9006866	7028064	1171556
173	U	9006866	7028064	1171557
174	U	9006866	7028065	1171559
174	U	9006866	7028065	1171560
174	U	9006866	7028066	1171561
174	U	9006866	7028066	1171562
174	U	9006866	7028067	1171563
174	U	9006866	7028067	1171564
174	U	9006866	7028068	1171568
174	U	9006866	7028068	1171569
174	U	9006866	7028069	1171570
173	U	9006866	7028069	1171571
174	U	9006866	7028069	1171572
174	U	9006866	7028070	1171573
174	U	9006866	7028070	1171574
174	U	9006866	7028070	1171575
174	U	9006866	7028070	1171576
174	U	9006866	7028071	1171577
174	U	9006866	7028071	1171578
174	U	9006866	7028071	1171579
174	U	9006866	7028071	1171580
174	U	9006866	7028072	1171583
174	U	9006866	7028072	1171584
174	U	9006866	7028073	1171585
174	U	9006866	7028073	1171586
174	U	9006866	7028073	1171587
174	U	9006866	7028074	1171588
174	U	9006866	7028074	1171589
174	U	9006866	7028075	1171591
174	U	9006866	7028075	1171592
174	U	9006866	7028075	1171593
174	U	9006866	7028076	1171594
174	U	9006866	7028076	1171595
174	U	9006866	7028076	1171596
174	U	9006866	7028077	1171598
174	U	9006866	7028077	1171599
174	U	9006866	7028078	1171601
174	U	9006866	7028078	1171602
174	U	9006866	7028078	1171603
174	U	9006866	7028079	1171605
174	U	9006866	7028079	1171606
174	U	9006866	7028080	1171608
174	U	9006866	7028080	1171609
174	U	9006866	7028080	1171610
174	U	9006866	7028080	1171611
174	U	9006866	7028081	1171612
174	U	9006866	7028081	1171613
174	U	9006866	7028082	1171614
174	U	9006866	7028082	1171615
174	U	9006866	7028083	1171616
174	U	9006866	7028083	1171617
174	U	9006866	7028084	1171619
174	U	9006866	7028084	1171620
174	U	9006866	7028084	1171621
174	U	9006866	7028085	1171623
174	U	9006866	7028085	1171624
174	U	9006866	7028086	1171626
174	U	9006866	7028086	1171627
174	U	9006866	7028086	1171628
174	U	9006866	7028087	1171629
174	U	9006866	7028087	1171630
174	U	9006866	7028087	1171631
174	U	9006866	7028087	1171632
174	U	9006866	7028088	1171633
174	U	9006866	7028088	1171634
174	U	9006866	7028088	1171635
174	U	9006866	7028089	1171637
174	U	9006866	7028089	1171638
174	U	9006866	7028089	1171639
174	U	9006866	7028089	1171640
174	U	9006866	7028089	1171641
174	U	9006866	7028090	1171642
174	U	9006866	7028090	1171643
174	U	9006866	7028090	1171644
174	U	9006866	7028091	1171647
115	U	9006866	7026780	1167838
115	U	9006866	7026781	1167839
115	U	9006866	7026781	1167840
115	U	9006866	7026782	1167842
115	U	9006866	7026782	1167843
115	U	9006866	7026783	1167844
115	U	9006866	7026783	1167845
115	U	9006866	7026784	1167851
115	U	9006866	7026784	1167852
115	U	9006866	7026785	1167853
115	U	9006866	7026785	1167854
122	U	9006866	7026786	1167855
122	U	9006866	7026786	1167856
122	U	9006866	7026787	1167858
122	U	9006866	7026787	1167859
122	U	9006866	7026788	1167864
122	U	9006866	7026788	1167865
122	U	9006866	7026789	1167867
122	U	9006866	7026789	1167868
122	U	9006866	7026790	1167869
122	U	9006866	7026790	1167870
122	U	9006866	7026790	1167871
122	U	9006866	7026791	1167872
122	U	9006866	7026791	1167873
122	U	9006866	7026792	1167874
122	U	9006866	7026792	1167875
122	U	9006866	7026793	1167883
122	U	9006866	7026793	1167884
122	U	9006866	7026794	1167885
122	U	9006866	7026794	1167886
122	U	9006866	7026795	1167887
122	U	9006866	7026795	1167888
122	U	9006866	7026796	1167891
122	U	9006866	7026796	1167892
122	U	9006866	7026797	1167893
122	U	9006866	7026797	1167894
122	U	9006866	7026798	1167895
122	U	9006866	7026798	1167896
122	U	9006866	7026799	1167897
122	U	9006866	7026799	1167898
122	U	9006866	7026800	1167900
122	U	9006866	7026800	1167901
122	U	9006866	7026801	1167904
122	U	9006866	7026801	1167905
122	U	9006866	7026802	1167906
122	U	9006866	7026802	1167907
122	U	9006866	7026803	1167908
122	U	9006866	7026803	1167909
122	U	9006866	7026804	1167910
122	U	9006866	7026804	1167911
122	U	9006866	7026805	1167912
122	U	9006866	7026805	1167913
122	U	9006866	7026806	1167914
122	U	9006866	7026806	1167915
122	U	9006866	7026806	1167916
122	U	9006866	7026807	1167917
122	U	9006866	7026807	1167918
122	U	9006866	7026808	1167920
122	U	9006866	7026808	1167921
122	U	9006866	7026809	1167922
122	U	9006866	7026809	1167923
122	U	9006866	7026810	1167926
122	U	9006866	7026810	1167927
122	U	9006866	7026811	1167928
122	U	9006866	7026811	1167929
122	U	9006866	7026812	1167930
122	U	9006866	7026812	1167931
122	U	9006866	7026813	1167932
122	U	9006866	7026813	1167933
116	U	9006866	7026814	1167934
122	U	9006866	7026814	1167935
116	U	9006866	7026814	1167936
122	U	9006866	7026815	1167938
122	U	9006866	7026815	1167939
122	U	9006866	7026816	1167940
122	U	9006866	7026816	1167941
122	U	9006866	7026817	1167943
122	U	9006866	7026817	1167944
122	U	9006866	7026818	1167945
122	U	9006866	7026818	1167946
122	U	9006866	7026819	1167947
123	U	9006866	7026820	1167949
123	U	9006866	7026820	1167950
123	U	9006866	7026821	1167951
123	U	9006866	7026821	1167952
123	U	9006866	7026822	1167953
123	U	9006866	7026822	1167954
123	U	9006866	7026823	1167955
123	U	9006866	7026823	1167956
123	U	9006866	7026824	1167957
123	U	9006866	7026824	1167958
123	U	9006866	7026825	1167960
123	U	9006866	7026825	1167961
123	U	9006866	7026826	1167962
123	U	9006866	7026826	1167963
123	U	9006866	7026827	1167964
123	U	9006866	7026827	1167965
123	U	9006866	7026828	1167966
123	U	9006866	7026828	1167967
123	U	9006866	7026829	1167969
123	U	9006866	7026829	1167970
123	U	9006866	7026830	1167971
123	U	9006866	7026830	1167972
123	U	9006866	7026831	1167973
123	U	9006866	7026831	1167974
123	U	9006866	7026832	1167976
123	U	9006866	7026832	1167977
123	U	9006866	7026833	1167978
123	U	9006866	7026833	1167979
123	U	9006866	7026834	1167980
123	U	9006866	7026834	1167981
123	U	9006866	7026835	1167985
123	U	9006866	7026835	1167986
123	U	9006866	7026836	1167987
123	U	9006866	7026836	1167988
123	U	9006866	7026836	1167989
123	U	9006866	7026837	1167990
123	U	9006866	7026837	1167991
123	U	9006866	7026838	1167993
123	U	9006866	7026838	1167994
123	U	9006866	7026839	1167996
123	U	9006866	7026839	1167997
123	U	9006866	7026840	1167998
123	U	9006866	7026840	1167999
123	U	9006866	7026841	1168000
123	U	9006866	7026841	1168001
123	U	9006866	7026842	1168003
123	U	9006866	7026842	1168004
123	U	9006866	7026843	1168005
123	U	9006866	7026843	1168006
123	U	9006866	7026843	1168007
123	U	9006866	7026844	1168008
123	U	9006866	7026844	1168009
123	U	9006866	7026845	1168010
123	U	9006866	7026845	1168011
123	U	9006866	7026846	1168012
123	U	9006866	7026846	1168013
123	U	9006866	7026847	1168015
123	U	9006866	7026847	1168016
123	U	9006866	7026848	1168018
123	U	9006866	7026848	1168019
123	U	9006866	7026849	1168020
123	U	9006866	7026849	1168021
123	U	9006866	7026850	1168026
123	U	9006866	7026850	1168027
123	U	9006866	7026851	1168028
123	U	9006866	7026851	1168029
123	U	9006866	7026852	1168030
123	U	9006866	7026852	1168031
123	U	9006866	7026853	1168032
123	U	9006866	7026853	1168033
123	U	9006866	7026854	1168034
123	U	9006866	7026854	1168035
123	U	9006866	7026855	1168036
123	U	9006866	7026855	1168037
123	U	9006866	7026856	1168038
123	U	9006866	7026856	1168039
123	U	9006866	7026857	1168040
123	U	9006866	7026857	1168041
123	U	9006866	7026858	1168042
123	U	9006866	7026858	1168043
123	U	9006866	7026859	1168044
123	U	9006866	7026859	1168045
123	U	9006866	7026860	1168049
123	U	9006866	7026860	1168050
123	U	9006866	7026861	1168051
123	U	9006866	7026861	1168052
123	U	9006866	7026862	1168053
123	U	9006866	7026862	1168054
123	U	9006866	7026862	1168055
123	U	9006866	7026863	1168056
123	U	9006866	7026863	1168057
123	U	9006866	7026863	1168058
123	U	9006866	7026864	1168063
123	U	9006866	7026864	1168064
123	U	9006866	7026864	1168065
123	U	9006866	7026864	1168066
123	U	9006866	7026865	1168067
123	U	9006866	7026865	1168068
124	U	9006866	7026866	1168072
124	U	9006866	7026866	1168073
124	U	9006866	7026867	1168074
124	U	9006866	7026867	1168075
124	U	9006866	7026868	1168076
124	U	9006866	7026868	1168077
124	U	9006866	7026869	1168078
124	U	9006866	7026869	1168079
124	U	9006866	7026870	1168080
124	U	9006866	7026870	1168081
124	U	9006866	7026871	1168082
124	U	9006866	7026871	1168083
124	U	9006866	7026872	1168084
124	U	9006866	7026872	1168085
124	U	9006866	7026872	1168086
124	U	9006866	7026873	1168089
124	U	9006866	7026873	1168090
124	U	9006866	7026874	1168091
124	U	9006866	7026874	1168092
124	U	9006866	7026875	1168093
124	U	9006866	7026875	1168094
124	U	9006866	7026876	1168095
124	U	9006866	7026876	1168096
124	U	9006866	7026877	1168097
124	U	9006866	7026877	1168098
124	U	9006866	7026878	1168100
124	U	9006866	7026878	1168101
124	U	9006866	7026879	1168103
124	U	9006866	7026879	1168104
124	U	9006866	7026880	1168106
124	U	9006866	7026880	1168107
124	U	9006866	7026881	1168108
124	U	9006866	7026881	1168109
124	U	9006866	7026881	1168110
124	U	9006866	7026882	1168111
124	U	9006866	7026882	1168112
124	U	9006866	7026883	1168115
124	U	9006866	7026883	1168116
124	U	9006866	7026884	1168117
124	U	9006866	7026884	1168118
124	U	9006866	7026885	1168119
124	U	9006866	7026885	1168120
124	U	9006866	7026886	1168121
124	U	9006866	7026886	1168122
124	U	9006866	7026886	1168123
124	U	9006866	7026887	1168124
124	U	9006866	7026887	1168125
124	U	9006866	7026888	1168127
124	U	9006866	7026888	1168128
124	U	9006866	7026889	1168131
124	U	9006866	7026889	1168132
124	U	9006866	7026890	1168133
124	U	9006866	7026890	1168134
124	U	9006866	7026891	1168135
124	U	9006866	7026891	1168136
124	U	9006866	7026892	1168137
124	U	9006866	7026892	1168138
124	U	9006866	7026893	1168139
124	U	9006866	7026893	1168140
124	U	9006866	7026894	1168141
124	U	9006866	7026894	1168142
124	U	9006866	7026894	1168143
124	U	9006866	7026895	1168145
52	U	9006866	1029087	1161718
170	U	9006866	1029088	1170855
80	U	9006866	1029093	1163736
80	U	9006866	1029093	1163737
112	U	9006866	1029100	1167403
52	U	9006866	1029101	1161719
161	U	9006866	1029107	347641
161	U	9006866	1029107	1170044
101	U	9006866	1029111	29458
101	U	9006866	1029111	1165937
101	U	9006866	1029111	1165938
147	U	9006866	1029118	347715
147	U	9006866	1029118	1169410
102	U	9006866	1029120	347755
102	U	9006866	1029120	1166115
36	U	9006866	1029124	29471
36	U	9006866	1029124	1161435
147	U	9006866	1029127	1169413
147	U	9006866	1029130	1169414
105	U	9006866	1029132	347887
105	U	9006866	1029132	1166647
105	U	9006866	1029132	1166648
101	U	9006866	1029142	347900
101	U	9006866	1029142	1165989
101	U	9006866	1029142	1165990
26	U	9006866	1029143	29490
29	U	9006866	1029143	1161397
147	U	9006866	1029144	1169416
69	U	9006866	1029147	1162633
147	U	9006866	1029160	29507
147	U	9006866	1029160	1169417
101	U	9006866	1029168	348134
101	U	9006866	1029168	1166003
52	U	9006866	1029171	29518
52	U	9006866	1029171	1161720
161	U	9006866	1029177	348188
161	U	9006866	1029177	1170056
161	U	9006866	1029177	1170057
101	U	9006866	1029179	29526
101	U	9006866	1029179	1166006
101	U	9006866	1029179	1166007
101	U	9006866	1029179	1166009
101	U	9006866	1029179	1166010
170	U	9006866	1029183	29530
170	U	9006866	1029183	1170892
80	U	9006866	1029197	29544
80	U	9006866	1029197	1163777
80	U	9006866	1029197	1163778
80	U	9006866	1029197	1163779
80	U	9006866	1029197	1163780
80	U	9006866	1029197	1163781
80	U	9006866	1029197	1163782
80	U	9006866	1029197	1163783
66	U	9006866	1029200	348424
69	U	9006866	1029200	1162652
147	U	9006866	1029203	29550
147	U	9006866	1029203	1169419
123	U	9006866	1029218	29565
123	U	9006866	1029218	1168017
147	U	9006866	1029224	29571
147	U	9006866	1029224	1169420
147	U	9006866	1029224	1169421
147	U	9006866	1029224	1169422
123	U	9006866	1029228	29575
123	U	9006866	1029228	1168022
123	U	9006866	1029228	1168023
141	U	9006866	1029239	29586
141	U	9006866	1029239	1169175
29	U	9006866	1029259	1161398
101	U	9006866	1029261	29608
101	U	9006866	1029261	1166037
123	U	9006866	1029264	29611
123	U	9006866	1029264	1168024
155	U	9006866	1029266	29613
155	U	9006866	1029266	1169751
112	U	9006866	1029277	29624
112	U	9006866	1029277	1167444
112	U	9006866	1029278	1167447
112	U	9006866	1029278	1167448
155	U	9006866	1029280	1169754
126	U	9006866	1029283	29630
126	U	9006866	1029283	1168344
147	U	9006866	1029285	29632
147	U	9006866	1029285	1169433
147	U	9006866	1029286	29633
147	U	9006866	1029286	1169434
102	U	9006866	1029291	1166050
47	U	9006866	1029292	29639
47	U	9006866	1029292	1161632
170	U	9006866	1029297	29644
170	U	9006866	1029297	1170955
155	U	9006866	1029305	1169755
94	U	9006866	1029317	1165059
94	U	9006866	1029317	1165060
69	U	9006866	1029323	29670
69	U	9006866	1029323	1162667
102	U	9006866	1029339	1166068
53	U	9006866	1029341	1161723
170	U	9006866	1029345	1170972
170	U	9006866	1029345	1170973
170	U	9006866	1029345	1170974
53	U	9006866	1029355	29702
53	U	9006866	1029355	1161724
105	U	9006866	1029360	1166638
105	U	9006866	1029360	1166639
105	U	9006866	1029360	1166640
105	U	9006866	1029360	1166641
105	U	9006866	1029360	1166642
155	U	9006866	1029363	1169696
136	U	9006866	1029364	29711
136	U	9006866	1029364	1168894
102	U	9006866	1029366	29713
102	U	9006866	1029366	1166069
102	U	9006866	1029370	1166073
102	U	9006866	1029370	1166074
102	U	9006866	1029372	1166078
101	U	9006866	1029376	1165976
137	U	9006866	1029377	29724
137	U	9006866	1029377	1168974
156	U	9006866	1029381	29728
156	U	9006866	1029381	1169811
43	U	9006866	1029383	29730
43	U	9006866	1029383	1161516
104	U	9006866	1029385	1166444
104	U	9006866	1029385	1166445
81	U	9006866	1029389	29736
81	U	9006866	1029389	1163901
81	U	9006866	1029389	1163902
106	U	9006866	1029390	1166670
106	U	9006866	1029390	1166671
106	U	9006866	1029391	1166686
106	U	9006866	1029391	1166687
106	U	9006866	1029392	1166693
106	U	9006866	1029392	1166694
155	U	9006866	1029404	29751
155	U	9006866	1029404	1169766
69	U	9006866	1029414	1162670
148	U	9006866	1029417	29764
148	U	9006866	1029417	1169446
81	U	9006866	1029422	1163911
81	U	9006866	1029422	1163912
81	U	9006866	1029422	1163913
148	U	9006866	1029429	29776
148	U	9006866	1029429	1169447
155	U	9006866	1029430	1169769
155	U	9006866	1029430	1169770
53	U	9006866	1029432	1161726
81	U	9006866	1029434	1163914
81	U	9006866	1029434	1163915
155	U	9006866	1029437	29784
155	U	9006866	1029437	1169773
43	U	9006866	1029440	1161518
148	U	9006866	1029448	1169450
53	U	9006866	1029451	1161727
148	U	9006866	1029454	29801
148	U	9006866	1029454	1169451
102	U	9006866	1029471	29818
102	U	9006866	1029471	1166121
102	U	9006866	1029471	1166122
81	U	9006866	1029472	29819
81	U	9006866	1029472	1163927
81	U	9006866	1029472	1163928
69	U	9006866	1029473	29820
69	U	9006866	1029473	1162696
53	U	9006866	1029474	1161728
123	U	9006866	1029476	29823
123	U	9006866	1029476	1168059
148	U	9006866	1029481	29828
148	U	9006866	1029481	1169455
102	U	9006866	1029483	1166123
102	U	9006866	1029483	1166124
102	U	9006866	1029483	1166125
148	U	9006866	1029484	1169456
166	U	9006866	1029486	29833
171	U	9006866	1029486	1171081
69	U	9006866	1029489	29836
69	U	9006866	1029489	1162700
123	U	9006866	1029495	1168069
171	U	9006866	1029497	29844
171	U	9006866	1029497	1171082
171	U	9006866	1029497	1171083
171	U	9006866	1029497	1171084
69	U	9006866	1029498	1162703
53	U	9006866	1029515	29862
53	U	9006866	1029515	1161729
60	U	9006866	1029516	29863
60	U	9006866	1029516	1161845
60	U	9006866	1029516	1161846
29	U	9006866	1029525	29872
29	U	9006866	1029525	1161400
29	U	9006866	1029525	1161401
29	U	9006866	1029525	1161402
29	U	9006866	1029525	1161403
152	U	9006866	1029546	29893
152	U	9006866	1029546	1169774
171	U	9006866	1029548	29895
171	U	9006866	1029548	1171095
171	U	9006866	1029548	1171096
171	U	9006866	1029548	1171097
171	U	9006866	1029548	1171098
103	U	9006866	1029553	29900
103	U	9006866	1029553	1166269
104	U	9006866	1029555	1166435
156	U	9006866	1029561	29908
156	U	9006866	1029561	1169844
161	U	9006866	1029568	29915
161	U	9006866	1029568	1170113
47	U	9006866	1029574	1161637
102	U	9006866	1029576	29923
102	U	9006866	1029576	1166147
102	U	9006866	1029576	1166148
137	U	9006866	1029577	29924
137	U	9006866	1029577	1168999
137	U	9006866	1029577	1169000
137	U	9006866	1029577	1169001
137	U	9006866	1029577	1169002
171	U	9006866	1029581	29928
171	U	9006866	1029581	1171099
171	U	9006866	1029581	1171100
171	U	9006866	1029581	1171101
171	U	9006866	1029581	1171102
148	U	9006866	1029582	29929
148	U	9006866	1029582	1169461
148	U	9006866	1029582	1169462
82	U	9006866	1029592	29939
82	U	9006866	1029592	1163971
82	U	9006866	1029592	1163972
148	U	9006866	1029596	1169463
53	U	9006866	1029599	1161733
102	U	9006866	1029605	29952
102	U	9006866	1029605	1166160
102	U	9006866	1029605	1166161
30	U	9006866	1029620	29967
30	U	9006866	1029620	1161405
113	U	9006866	1029626	29973
113	U	9006866	1029626	1167520
171	U	9006866	1029633	29980
171	U	9006866	1029633	1171142
155	U	9006866	1029634	29981
155	U	9006866	1029634	1169779
124	U	9006866	1029644	29991
124	U	9006866	1029644	1168088
102	U	9006866	1029648	29995
102	U	9006866	1029648	1166170
155	U	9006866	1029650	1169786
156	U	9006866	1029650	1169858
161	U	9006866	1029654	30001
	U	2009007034	7018414	327558
	U	2009007034	7018479	327702
	U	2009007034	7018483	327710
	U	2009007034	7018484	327711
	U	2009007034	7018516	327783
	U	2009007034	7018525	327813
	U	2009007034	7016687	327827
	U	2009007034	7000277	327833
	U	2009007034	1001034	327835
	U	2009007034	7016854	327836
	U	2009007034	7018538	327853
	U	2009007034	7018539	327854
	U	2009007034	1135990	330118
	U	2009007034	4012659	334316
	U	2009007034	1000363	335264
	U	2009007034	7018708	346650
	U	2009007034	7018715	346659
	U	2009007034	7018716	346660
	U	2009007034	7018741	347052
	U	2009007034	1001452	360772
	U	2009007034	7000942	360786
	U	2009007034	2078358	397254
	U	2009007034	2120728	397265
	U	2009007034	2058283	397291
	U	2009007034	2018855	397295
	U	2009007034	2121090	397329
	U	2009007034	2015575	397354
	U	2009007034	2080009	397404
	U	2009007034	2047536	397409
	U	2009007034	2059348	397419
	U	2009007034	2039667	397422
	U	2009007034	2015827	397425
	U	2009007034	2067092	397432
	U	2009007034	2020079	397438
	U	2009007034	2020101	397442
	U	2009007034	2047814	397461
	U	2009007034	2047944	397469
	U	2009007034	2004614	397484
	U	2009007034	2113222	397493
	U	2009007034	2065628	397497
	U	2009007034	2052888	397517
	U	2009007034	2091710	397521
	U	2009007034	2092194	397533
	U	2009007034	2092598	397546
	U	2009007034	2107231	397547
	U	2009007034	2066216	397584
	U	2009007034	2093505	397593
	U	2009007034	2093564	397594
	U	2009007034	2021514	397597
	U	2009007034	2107968	397600
	U	2009007034	2000078	397665
	U	2009007034	2683548	1154714
	U	2009007034	7021555	1155040
	U	2009007034	7021559	1155045
	U	2009007034	7021564	1155049
	U	2009007034	7021622	1155075
	U	2009007034	7021674	1155082
	U	2009007034	2001293	1155463
	U	2009007034	2001302	1155470
	U	2009007034	2000283	1155476
	U	2009007034	2001305	1155479
	U	2009007034	2001455	1155480
	U	2009007034	2001306	1155481
	U	2009007034	2001313	1155488
	U	2009007034	2124014	1155501
	U	2009007034	1121984	1157545
	U	2009007034	7024096	1157636
	U	2009007034	7024116	1157708
	U	2009007034	7024122	1157726
	U	2009007034	7024127	1157741
	U	2009007034	7003879	1157776
	U	2009007034	1000635	1157834
	U	2009007034	7024147	1157842
	U	2009007034	7024148	1157844
	U	2009007034	7024151	1157851
	U	2009007034	7024169	1157889
	U	2009007034	7024170	1157891
	U	2009007034	7024193	1157981
	U	2009007034	7024246	1158291
	U	2009007034	7024411	1158699
	U	2009007034	2027624	1158991
	U	2009007034	1014309	1159277
	U	2009007034	7005346	1159306
	U	2009007034	7024607	1159510
	U	2009007034	7024613	1159951
	U	2009007034	7024833	1161852
	U	2009007034	7024918	1161998
	U	2009007034	7001327	1165536
	U	2009007034	7026545	1167141
	U	2009007034	4001021	1168915
	U	2009007034	7027497	1169863
	U	2009007034	7028197	1001171976
	U	2009007034	7029389	1001175291
	U	2009007034	1001116	1241
	U	2009007034	1050900	51457
	U	2009007034	1056437	57005
	U	2009007034	1075502	76277
	U	2009007034	1085377	86240
	U	2009007034	1095791	96731
	U	2009007034	1099991	100957
	U	2009007034	1101186	102189
	U	2009007034	1101390	102393
	U	2009007034	1103539	104558
	U	2009007034	1106382	107441
	U	2009007034	1108729	109823
	U	2009007034	1110346	111489
	U	2009007034	1110396	111541
	U	2009007034	1110894	112041
	U	2009007034	1112041	113210
	U	2009007034	1112134	113303
	U	2009007034	1112137	113306
	U	2009007034	1112163	113333
	U	2009007034	1120755	122063
	U	2009007034	1122720	124090
	U	2009007034	1123563	124970
	U	2009007034	7005273	141165
	U	2009007034	7000772	141170
	U	2009007034	7000773	141171
	U	2009007034	7000780	141190
	U	2009007034	7000738	141197
	U	2009007034	7000761	141211
	U	2009007034	7000752	141213
	U	2009007034	7002178	141226
	U	2009007034	7000688	141230
	U	2009007034	7000085	141261
	U	2009007034	7000100	141287
	U	2009007034	7001626	141320
	U	2009007034	7001629	141331
	U	2009007034	7001641	141369
	U	2009007034	7000117	141370
	U	2009007034	7001631	141468
	U	2009007034	1001418	141543
	U	2009007034	7001652	141552
	U	2009007034	1001230	141565
	U	2009007034	1000932	141576
	U	2009007034	7001668	141603
	U	2009007034	7001632	141705
	U	2009007034	1010016	141713
	U	2009007034	7001690	141728
	U	2009007034	7001724	141814
	U	2009007034	7003722	142270
	U	2009007034	7001603	143051
	U	2009007034	7001726	143091
	U	2009007034	7016572	143110
	U	2009007034	7000190	143249
	U	2009007034	4000818	156749
	U	2009007034	7000227	158467
	U	2009007034	1001124	158473
	U	2009007034	7000724	158538
	U	2009007034	1002066	158590
	U	2009007034	1002076	158593
	U	2009007034	1002054	158594
	U	2009007034	1002059	158598
	U	2009007034	1002064	158600
	U	2009007034	1000975	158714
