10000000	N	1000000	0
10000000	N	1000000	1001175657
10000000	N	1000003	3
10000000	N	1000003	138465
10000000	N	1000003	1159543
10000001	N	1000080	109
10000003	N	1000080	109
10000000	N	1000080	109
10000001	N	1000080	110
10000002	N	1000080	110
10000003	N	1000080	110
10000000	N	1000080	110
10000000	N	1000080	138641
10000001	N	1000080	138642
10000000	N	1000080	138642
10000000	N	1000080	138643
10000000	N	1000080	182800
10000000	N	1000080	182801
10000000	N	1000080	182802
10000000	N	1000080	182805
10000000	N	1000080	182806
10000000	N	1000080	322851
10000000	N	1000080	327996
10000000	N	1000080	1156674
10000000	N	1000080	1156675
10000000	N	1000080	1158190
10000000	N	1000080	1159389
10000000	N	1003460	3625
10000000	N	1003460	182745
10000000	N	1003460	352792
10000000	N	1003473	3638
10000000	N	1003473	141375
10000000	N	1003473	352837
10000000	N	1006715	6904
10000000	N	1006715	1159279
10000000	N	1007187	7381
10000000	N	1007191	7385
10000000	N	1007191	1158789
10000000	N	1008204	8413
10000000	N	1008204	320086
10000000	N	1008204	320087
10000000	N	1008204	1155247
10000000	N	1012389	12659
10000000	N	1043080	43501
10000000	N	1043117	43538
10000000	N	1043230	43651
10000000	N	1043261	315991
10000000	N	1043261	43684
10000000	N	1043270	43693
10000000	N	1043289	43712
10000000	N	1043291	43714
10000000	N	1043360	43784
10000000	N	1043373	43797
10000000	N	1043381	43805
10000000	N	1043404	43828
10000000	N	1043406	43830
10000000	N	1043500	43924
10000000	N	1043506	43930
10000000	N	1043665	44095
10000000	N	1043693	44124
10000000	N	1043728	44160
10000000	N	1043776	44209
10000000	N	1043808	44244
10000000	N	1043843	44279
10000000	N	1043852	44288
10000000	N	1043854	44290
10000000	N	1043955	44391
10000000	N	1043975	44411
10000000	N	1043986	44422
10000000	N	1043996	44432
10000000	N	1044018	44455
10000000	N	1044056	44493
10000000	N	1044058	44495
10000000	N	1044060	44497
10000000	N	1044073	44510
10000000	N	1044085	44522
10000000	N	1044126	44563
10000000	N	1044204	44642
10000000	N	1044250	44691
10000000	N	1044257	44698
10000000	N	1044289	44730
10000000	N	1044293	44734
10000000	N	1044329	44772
10000000	N	1044342	44785
10000000	N	1044363	44806
10000000	N	1044378	44821
10000000	N	1044419	44863
10000000	N	1044483	44928
10000000	N	1044532	44979
10000000	N	1044568	45015
10000000	N	1044626	45075
10000000	N	1044641	45091
10000000	N	1044654	45104
10000000	N	1044669	45119
10000000	N	1044679	45129
10000000	N	1044682	45133
10000000	N	1044730	45181
10000000	N	1044749	352763
10000000	N	1044749	45200
10000000	N	1044775	45227
10000000	N	1044778	45230
10000000	N	1044816	45269
10000000	N	1044983	45437
10000000	N	1045019	45477
10000000	N	1045020	45478
10000000	N	1045050	45509
10000000	N	1045051	45510
10000000	N	1045082	45541
10000000	N	1045085	45544
10000000	N	1045182	45644
10000000	N	1045211	45675
10000000	N	1045242	45706
10000000	N	1045243	45707
10000000	N	1045256	45720
10000000	N	1045258	45722
10000000	N	1045259	45723
10000000	N	1045261	45725
10000000	N	1045262	45726
10000000	N	1045265	45729
10000000	N	1045266	45730
10000000	N	1045278	45742
10000000	N	1045307	45771
10000000	N	1045466	45934
10000000	N	1045544	46012
10000000	N	1045551	46019
10000000	N	1045557	46025
10000000	N	1045557	352803
10000000	N	1045563	46031
10000000	N	1045566	46034
10000000	N	1045576	46044
10000000	N	1045577	46045
10000000	N	1045582	46050
10000000	N	1045612	46082
10000000	N	1045629	46099
10000000	N	1045754	46230
10000000	N	1045918	46398
10000000	N	1045931	46411
10000000	N	1045959	46439
10000000	N	1045962	46442
10000000	N	1045970	46450
10000000	N	1045991	46471
10000000	N	1046000	46480
10000000	N	1046002	46482
10000000	N	1046031	46511
10000000	N	1046075	46555
10000000	N	1046082	46562
10000000	N	1046089	46570
10000000	N	1046095	46576
10000000	N	1046096	46577
10000000	N	1046097	46578
10000000	N	1046118	46599
10000000	N	1046135	46616
10000000	N	1046135	316132
10000000	N	1046139	46620
10000000	N	1046148	46629
10000000	N	1046205	46688
10000000	N	1046210	46693
10000000	N	1046215	46698
10000000	N	1046217	46700
10000000	N	1046217	315548
10000000	N	1046228	46711
10000000	N	1046288	46773
10000000	N	1046302	46787
10000000	N	1046346	46832
10000000	N	1046384	46871
10000000	N	1046384	1158962
10000000	N	1046384	1158963
10000000	N	1046385	46872
10000000	N	1046438	46925
10000000	N	1046438	352846
10000000	N	1046451	46939
10000000	N	1046545	47038
10000000	N	1046567	47062
10000000	N	1046615	47115
10000000	N	1046641	47142
10000000	N	1046703	47204
10000000	N	1046709	47210
10000000	N	1046712	47214
10000000	N	1046721	47223
10000000	N	1046802	47306
10000000	N	1046803	47307
10000000	N	1047001	47511
10000000	N	1047023	47533
10000000	N	1047036	47546
10000000	N	1047087	47599
10000000	N	1047093	47605
10000000	N	1047112	47627
10000000	N	1047144	47660
10000000	N	1047151	47667
10000000	N	1047166	47682
10000000	N	1047269	47786
10000000	N	1047332	47852
10000000	N	1047338	47858
10000000	N	1047352	47873
10000000	N	1047366	47887
10000000	N	1047446	47969
10000000	N	1047514	48038
10000000	N	1100052	101018
10000000	N	1100052	328098
10000000	N	1100124	101091
10000000	N	1100133	101100
10000000	N	1101282	102285
10000000	N	1101289	102292
10000000	N	1103685	104707
10000000	N	1104120	105145
10000000	N	1104138	105163
10000000	N	1104163	105188
10000000	N	1104192	105219
10000000	N	1104629	105663
10000000	N	1105021	106063
10000000	N	1105368	106413
10000000	N	1105685	106736
10000000	N	1106401	107460
10000000	N	1106911	107974
10000000	N	1108367	109440
10000000	N	1108367	354995
10000000	N	1108368	109441
10000000	N	1108469	109550
10000000	N	1108487	109570
10000000	N	1108527	109610
10000000	N	1108590	109680
10000000	N	1108724	109818
10000000	N	1108893	109996
10000000	N	1109344	320092
10000000	N	1109344	1158664
10000000	N	1109344	110464
10000000	N	1109344	1001183631
10000000	N	1109363	110483
10000000	N	1109495	110616
10000000	N	1109756	110887
10000000	N	1111810	112977
10000000	N	1111810	1157269
10000000	N	1112063	113232
10000000	N	1112377	113590
10000000	N	1114232	115467
10000000	N	1114802	116040
10000000	N	1115906	117175
10000000	N	1117234	118515
10000000	N	1121328	122659
10000000	N	1121388	122721
10000000	N	1121388	352752
10000000	N	1121388	1157270
10000000	N	1121388	1157271
10000000	N	1121940	123290
10000000	N	1122250	123611
10000000	N	1122612	123979
10000000	N	1123066	124441
10000000	N	1123066	352754
10000000	N	1123775	125194
10000000	N	1123775	352756
10000000	N	1123823	125248
10000000	N	1124371	125815
10000000	N	1126117	127631
10000000	N	1126117	352804
10000000	N	1126122	352805
10000000	N	1126122	352806
10000000	N	1126122	127637
10000000	N	1126668	128215
10000000	N	1126668	352838
10000000	N	1127088	128654
10000000	N	1127088	352839
10000000	N	1128089	129698
10000000	N	1128089	352840
10000000	N	1128141	129752
10000000	N	1128141	352842
10000000	N	1128141	352841
10000000	N	1128558	130178
10000000	N	1128558	352843
10000000	N	1128558	352844
10000000	N	1129867	1160331
10000000	N	1129867	1160332
10000000	N	1129867	131550
10000000	N	1129867	352866
10000000	N	1130008	131697
10000000	N	1130008	352764
10000000	N	1137022	177133
10000001	N	4000491	143878
10000000	N	4000491	143878
10000001	N	4000862	144252
10000000	N	4000862	144252
10000001	N	4001112	144506
10000001	N	4001206	144601
10000001	N	4001386	144782
10000001	N	4001692	145090
10000000	N	4001692	145090
10000001	N	4001976	145375
10000001	N	4002142	145543
10000001	N	4002143	145544
10000001	N	4002281	145683
10000001	N	4002300	145702
10000000	N	4002300	313455
10000001	N	4002302	145704
10000001	N	4002333	145735
10000000	N	4002333	145735
10000001	N	4002344	145746
10000001	N	4002353	145755
10000001	N	4002427	145829
10000001	N	4002439	145841
10000001	N	4002640	146044
10000000	N	4002640	146044
10000001	N	4002660	146064
10000000	N	4002660	146064
10000001	N	4002753	146157
10000000	N	4002753	146157
10000001	N	4002779	146183
10000001	N	4002789	146193
10000000	N	4002789	146193
10000000	N	4002789	352848
10000001	N	4002793	146197
10000001	N	4002803	146207
10000001	N	4002880	146286
10000001	N	4003081	146488
10000001	N	4003317	146727
10000000	N	4003317	146727
10000001	N	4003884	147300
10000001	N	4003903	147319
10000001	N	4003918	147335
10000001	N	4003918	156480
10000001	N	4003918	157102
10000000	N	4003918	157102
10000000	N	4003918	1001175531
10000001	N	4003976	147393
10000001	N	4004239	147657
10000001	N	4004361	147780
10000001	N	4004422	147841
10000001	N	4004519	147938
10000001	N	4005345	148776
10000001	N	4006085	149520
10000001	N	4006399	149836
10000001	N	4006636	150073
10000001	N	4006667	150104
10000001	N	4006836	150276
10000001	N	4006949	150390
10000001	N	4006994	150436
10000001	N	4007147	150589
10000001	N	4007376	150820
10000000	N	4007376	319998
10000000	N	4007376	320000
10000001	N	4007395	150839
10000001	N	4007415	150859
10000000	N	4007415	150859
10000001	N	4007418	150862
10000001	N	4007428	150872
10000001	N	4007430	150874
10000001	N	4007432	150876
10000001	N	4007436	150880
10000001	N	4007536	150980
10000000	N	4007536	319981
10000001	N	4007544	150989
10000000	N	4007544	150989
10000001	N	4007713	151159
10000001	N	4008606	152064
10000001	N	4008629	152088
10000000	N	4008629	152088
10000001	N	4008630	152089
10000001	N	4008633	152092
10000001	N	4008700	152159
10000001	N	4008796	152256
10000001	N	4008821	152281
10000001	N	4008823	152283
10000001	N	4008833	152293
10000001	N	4009026	152488
10000001	N	4009026	157858
10000001	N	4009191	152653
10000001	N	4009196	152658
10000001	N	4009272	152734
10000001	N	4009376	152838
10000001	N	4009496	152959
10000001	N	4009900	153363
10000001	N	4009905	153368
10000000	N	4009905	320001
10000001	N	4009908	153371
10000001	N	4009921	153384
10000001	N	4009934	153397
10000001	N	4009964	153428
10000001	N	4009964	157958
10000001	N	4009967	153431
10000000	N	4009967	316104
10000001	N	4009970	153434
10000001	N	4009978	153442
10000000	N	4009978	153442
10000001	N	4009984	153448
10000001	N	4010042	153506
10000001	N	4010045	153509
10000001	N	4010067	153531
10000001	N	4010288	153753
10000000	N	4010288	319308
10000001	N	4010336	153802
10000001	N	4010338	153804
10000001	N	4010360	153826
10000001	N	4010671	154141
10000001	N	4011334	154808
10000001	N	4011352	154826
10000001	N	4011602	155080
10000001	N	4011603	155081
10000001	N	4011735	155214
10000001	N	4011776	155255
10000001	N	4011913	155392
10000003	N	5002255	161759
10000003	N	5002811	162440
10000003	N	5002812	162441
10000000	N	5002824	162458
10000003	N	5002824	162458
10000003	N	5002825	162459
10000000	N	5002825	1156507
10000000	N	5002825	1156508
10000003	N	5002835	162471
10000003	N	5002844	162484
10000003	N	5002845	162485
10000003	N	5002848	162491
10000003	N	5002851	162494
10000003	N	5002856	162500
10000003	N	5002857	162501
10000003	N	5002859	162504
10000000	N	5002859	162504
10000003	N	5002866	162513
10000003	N	5002871	162521
10000000	N	5002871	162521
10000003	N	5002871	162522
10000000	N	5002871	319993
10000000	N	5002871	319995
10000000	N	5002871	319994
10000003	N	5002872	162523
10000003	N	5002873	162524
10000003	N	5002876	162528
10000003	N	5002884	162541
10000000	N	5002884	162541
10000003	N	5002885	162542
10000003	N	5002887	162544
10000003	N	5002890	162547
10000003	N	5002891	162548
10000003	N	5002892	162549
10000003	N	5002893	162550
10000003	N	5002894	162551
10000003	N	5002895	162552
10000003	N	5002895	162553
10000003	N	5002898	162557
10000003	N	5002899	162558
10000003	N	5002901	162560
10000003	N	5002901	323619
10000003	N	5002902	162561
10000000	N	5002902	162561
10000000	N	5002903	162562
10000003	N	5002903	162562
10000003	N	5002904	162563
10000003	N	5002905	162564
10000000	N	5002905	319996
10000000	N	5002906	1157228
10000003	N	5002906	162565
10000003	N	5002909	162568
10000003	N	5002912	162572
10000003	N	5002914	162575
10000003	N	5002914	162574
10000000	N	5002914	1001179015
10000003	N	5002915	162576
10000000	N	5002915	162576
10000003	N	5002918	162579
10000003	N	5002919	162580
10000003	N	5002920	162581
10000003	N	5002921	162582
10000003	N	5002922	162583
10000003	N	5002923	162584
10000003	N	5002923	162585
10000003	N	5002924	162586
10000003	N	5002926	162591
10000003	N	5002927	162592
10000003	N	5002927	162594
10000003	N	5002927	162593
10000003	N	5002928	162595
10000003	N	5002929	162596
10000003	N	5002930	162597
10000003	N	5002931	162600
10000003	N	5002931	162601
10000003	N	5002934	162604
10000003	N	5002934	162605
10000003	N	5002935	162606
10000003	N	5002935	162607
10000003	N	5002936	162608
10000003	N	5002937	162609
10000003	N	5002941	162614
10000003	N	5002941	162615
10000003	N	5002943	162617
10000003	N	5002945	162619
10000003	N	5002947	162621
10000003	N	5002948	162622
10000003	N	5002951	162626
10000003	N	5002951	162627
10000003	N	5002952	162628
10000003	N	5002962	162640
10000003	N	5002965	162643
10000003	N	5002965	162644
10000003	N	5002967	162646
10000003	N	5002971	162650
10000003	N	5002975	162654
10000003	N	5002976	162655
10000003	N	5002982	162662
10000003	N	5002987	162669
10000003	N	5002989	162671
10000003	N	5002990	162672
10000003	N	5002991	162673
10000003	N	5002992	162674
10000003	N	5002994	162676
10000000	N	5002994	162676
10000003	N	5002996	162678
10000003	N	5002997	162679
10000003	N	5002997	162680
10000003	N	5003004	162688
10000000	N	5003004	162688
10000003	N	5003004	162689
10000003	N	5003005	162690
10000003	N	5003009	162694
10000003	N	5003011	162697
10000003	N	5003014	162702
10000003	N	5003017	162705
10000003	N	5003019	162707
10000003	N	5003021	162709
10000003	N	5003021	162710
10000003	N	5003024	162714
10000003	N	5003024	162715
10000003	N	5003024	162716
10000003	N	5003027	162719
10000003	N	5003031	162723
10000000	N	5003031	162723
10000003	N	5003031	162724
