10000000	N	1000000
10000000	S	1000000
10000000	N	1000003
10000000	S	1000003
10000000	N	1000080
10000000	S	1000080
10000001	S	1000080
10000002	S	1000080
10000003	S	1000080
10000000	S	1003460
10000000	S	1003473
10000000	S	1006715
10000000	S	1007187
10000000	S	1007191
10000000	S	1008204
10000000	S	1012389
10000000	S	1043080
10000000	S	1043117
10000000	S	1043230
10000000	S	1043261
10000000	S	1043270
10000000	S	1043289
10000000	S	1043291
10000000	S	1043360
10000000	S	1043373
10000000	S	1043381
10000000	S	1043404
10000000	S	1043406
10000000	S	1043500
10000000	S	1043506
10000000	S	1043665
10000000	S	1043693
10000000	S	1043728
10000000	S	1043776
10000000	S	1043808
10000000	S	1043843
10000000	S	1043852
10000000	S	1043854
10000000	S	1043955
10000000	S	1043975
10000000	S	1043986
10000000	S	1043996
10000000	S	1044018
10000000	S	1044056
10000000	S	1044058
10000000	S	1044060
10000000	S	1044073
10000000	S	1044085
10000000	S	1044126
10000000	S	1044204
10000000	S	1044250
10000000	S	1044257
10000000	S	1044289
10000000	S	1044293
10000000	S	1044329
10000000	S	1044342
10000000	S	1044363
10000000	S	1044378
10000000	S	1044419
10000000	S	1044483
10000000	S	1044532
10000000	S	1044568
10000000	S	1044626
10000000	S	1044641
10000000	S	1044654
10000000	S	1044669
10000000	S	1044679
10000000	S	1044682
10000000	S	1044730
10000000	S	1044749
10000000	S	1044775
10000000	S	1044778
10000000	S	1044816
10000000	S	1044983
10000000	S	1045019
10000000	S	1045020
10000000	S	1045050
10000000	S	1045051
10000000	S	1045082
10000000	S	1045085
10000000	S	1045182
10000000	S	1045211
10000000	S	1045242
10000000	S	1045243
10000000	S	1045256
10000000	S	1045258
10000000	S	1045259
10000000	S	1045261
10000000	S	1045262
10000000	S	1045265
10000000	S	1045266
10000000	S	1045278
10000000	S	1045307
10000000	S	1045466
10000000	S	1045544
10000000	S	1045551
10000000	S	1045557
10000000	S	1045563
10000000	S	1045566
10000000	S	1045576
10000000	S	1045577
10000000	S	1045582
10000000	S	1045612
10000000	S	1045629
10000000	S	1045754
10000000	S	1045918
10000000	S	1045931
10000000	S	1045959
10000000	S	1045962
10000000	S	1045970
10000000	S	1045991
10000000	S	1046000
10000000	S	1046002
10000000	S	1046031
10000000	S	1046075
10000000	S	1046082
10000000	S	1046089
10000000	S	1046095
10000000	S	1046096
10000000	S	1046097
10000000	S	1046118
10000000	S	1046135
10000000	S	1046139
10000000	S	1046148
10000000	S	1046205
10000000	S	1046210
10000000	S	1046215
10000000	S	1046217
10000000	S	1046228
10000000	S	1046288
10000000	S	1046302
10000000	S	1046346
10000000	S	1046384
10000000	S	1046385
10000000	S	1046438
10000000	S	1046451
10000000	S	1046545
10000000	S	1046567
10000000	S	1046615
10000000	S	1046641
10000000	S	1046703
10000000	S	1046709
10000000	S	1046712
10000000	S	1046721
10000000	S	1046802
10000000	S	1046803
10000000	S	1047001
10000000	S	1047023
10000000	S	1047036
10000000	S	1047087
10000000	S	1047093
10000000	S	1047112
10000000	S	1047144
10000000	S	1047151
10000000	S	1047166
10000000	S	1047269
10000000	S	1047332
10000000	S	1047338
10000000	S	1047352
10000000	S	1047366
10000000	S	1047446
10000000	S	1047514
10000000	S	1100052
10000000	S	1100124
10000000	S	1100133
10000000	S	1101282
10000000	S	1101289
10000000	S	1103685
10000000	S	1104120
10000000	S	1104138
10000000	S	1104163
10000000	S	1104192
10000000	S	1104629
10000000	S	1105021
10000000	S	1105368
10000000	S	1105685
10000000	S	1106401
10000000	S	1106911
10000000	S	1108367
10000000	S	1108368
10000000	S	1108469
10000000	S	1108487
10000000	S	1108527
10000000	S	1108590
10000000	S	1108724
10000000	S	1108893
10000000	N	1109344
10000000	S	1109344
10000000	S	1109363
10000000	S	1109495
10000000	S	1109756
10000000	S	1111810
10000000	S	1112063
10000000	S	1112377
10000000	S	1114232
10000000	S	1114802
10000000	S	1115906
10000000	S	1117234
10000000	S	1121328
10000000	N	1121388
10000000	S	1121388
10000000	S	1121940
10000000	S	1122250
10000000	S	1122612
10000000	S	1123066
10000000	S	1123775
10000000	S	1123823
10000000	S	1124371
10000000	S	1126117
10000000	S	1126122
10000000	S	1126668
10000000	S	1127088
10000000	S	1128089
10000000	S	1128141
10000000	S	1128558
10000000	S	1129867
10000000	S	1130008
10000000	S	1137022
10000000	S	4000491
10000001	S	4000491
10000000	S	4000862
10000001	S	4000862
10000001	S	4001112
10000001	S	4001206
10000001	S	4001386
10000000	S	4001692
10000001	S	4001692
10000001	S	4001976
10000001	S	4002142
10000001	S	4002143
10000001	S	4002281
10000000	S	4002300
10000001	S	4002300
10000001	S	4002302
10000000	S	4002333
10000001	S	4002333
10000001	S	4002344
10000001	S	4002353
10000001	S	4002427
10000001	S	4002439
10000000	S	4002640
10000001	S	4002640
10000000	S	4002660
10000001	S	4002660
10000000	S	4002753
10000001	S	4002753
10000001	S	4002779
10000000	S	4002789
10000001	S	4002789
10000001	S	4002793
10000001	S	4002803
10000001	S	4002880
10000001	S	4003081
10000000	S	4003317
10000001	S	4003317
10000001	S	4003884
10000001	S	4003903
10000000	N	4003918
10000001	S	4003918
10000001	S	4003976
10000001	S	4004239
10000001	S	4004361
10000001	S	4004422
10000001	S	4004519
10000001	S	4005345
10000001	S	4006085
10000001	S	4006399
10000001	S	4006636
10000001	S	4006667
10000001	S	4006836
10000001	S	4006949
10000001	S	4006994
10000001	S	4007147
10000000	S	4007376
10000001	S	4007376
10000001	S	4007395
10000000	S	4007415
10000001	S	4007415
10000001	S	4007418
10000001	S	4007428
10000001	S	4007430
10000001	S	4007432
10000001	S	4007436
10000000	S	4007536
10000001	S	4007536
10000000	S	4007544
10000001	S	4007544
10000001	S	4007713
10000001	S	4008606
10000000	S	4008629
10000001	S	4008629
10000001	S	4008630
10000001	S	4008633
10000001	S	4008700
10000001	S	4008796
10000001	S	4008821
10000001	S	4008823
10000001	S	4008833
10000001	S	4009026
10000001	S	4009191
10000001	S	4009196
10000001	S	4009272
10000001	S	4009376
10000001	S	4009496
10000001	S	4009900
10000000	S	4009905
10000001	S	4009905
10000001	S	4009908
10000001	S	4009921
10000001	S	4009934
10000001	S	4009964
10000000	S	4009967
10000001	S	4009967
10000001	S	4009970
10000000	S	4009978
10000001	S	4009978
10000001	S	4009984
10000001	S	4010042
10000001	S	4010045
10000001	S	4010067
10000000	S	4010288
10000001	S	4010288
10000001	S	4010336
10000001	S	4010338
10000001	S	4010360
10000001	S	4010671
10000001	S	4011334
10000001	S	4011352
10000001	S	4011602
10000001	S	4011603
10000001	S	4011735
10000001	S	4011776
10000001	S	4011913
10000003	S	5002255
10000003	S	5002811
10000003	S	5002812
10000000	S	5002824
10000003	S	5002824
10000000	S	5002825
10000003	S	5002825
10000003	S	5002835
10000003	S	5002844
10000003	S	5002845
10000003	S	5002848
10000003	S	5002851
10000003	S	5002856
10000003	S	5002857
10000000	S	5002859
10000003	S	5002859
10000003	S	5002866
10000000	S	5002871
10000003	S	5002871
10000003	S	5002872
10000003	S	5002873
10000003	S	5002876
10000000	S	5002884
10000003	S	5002884
10000003	S	5002885
10000003	S	5002887
10000003	S	5002890
10000003	S	5002891
10000003	S	5002892
10000003	S	5002893
10000003	S	5002894
10000003	S	5002895
10000003	S	5002898
10000003	S	5002899
10000003	S	5002901
10000000	S	5002902
10000003	S	5002902
10000000	S	5002903
10000003	S	5002903
10000003	S	5002904
10000000	S	5002905
10000003	S	5002905
10000000	S	5002906
10000003	S	5002906
10000003	S	5002909
10000003	S	5002912
10000000	S	5002914
10000003	S	5002914
10000000	S	5002915
10000003	S	5002915
10000003	S	5002918
10000003	S	5002919
10000003	S	5002920
10000003	S	5002921
10000003	S	5002922
10000003	S	5002923
10000003	S	5002924
10000003	S	5002926
10000003	S	5002927
10000003	S	5002928
10000003	S	5002929
10000003	S	5002930
10000003	S	5002931
10000003	S	5002934
10000003	S	5002935
10000003	S	5002936
10000003	S	5002937
10000003	S	5002941
10000003	S	5002943
10000003	S	5002945
10000003	S	5002947
10000003	S	5002948
10000003	S	5002951
10000003	S	5002952
10000003	S	5002962
10000003	S	5002965
10000003	S	5002967
10000003	S	5002971
10000003	S	5002975
10000003	S	5002976
10000003	S	5002982
10000003	S	5002987
10000003	S	5002989
10000003	S	5002990
10000003	S	5002991
10000003	S	5002992
10000000	S	5002994
10000003	S	5002994
10000003	S	5002996
10000003	S	5002997
10000000	S	5003004
10000003	S	5003004
10000003	S	5003005
10000003	S	5003009
10000003	S	5003011
10000003	S	5003014
10000003	S	5003017
10000003	S	5003019
10000003	S	5003021
10000003	S	5003024
10000003	S	5003027
10000000	S	5003031
10000003	S	5003031
10000003	S	5003033
10000003	S	5003035
10000003	S	5003038
10000003	S	5003049
10000003	S	5003051
10000003	S	5003060
10000003	S	5004321
10000000	S	6005278
10000000	S	7000214
10000000	S	7000457
10000001	S	7000457
10000002	S	7000457
10000003	S	7000457
10000000	S	7000478
10000001	S	7000478
10000003	S	7000478
10000000	S	7000479
10000001	S	7000479
10000003	S	7000479
10000000	S	7003162
10000002	S	7003162
10000000	S	7003163
10000002	S	7003163
10000000	S	7003164
10000000	S	7003165
10000001	S	7003165
10000000	S	7003166
10000002	S	7003166
10000000	S	7003167
10000001	S	7003167
10000000	S	7003168
10000001	S	7003168
10000002	S	7003168
10000000	S	7004014
10000001	S	7004014
10000003	S	7004014
10000001	S	7004039
10000003	S	7004039
10000000	S	7004249
10000001	S	7004249
10000000	S	7004847
10000001	S	7004847
10000002	S	7004847
10000003	S	7004847
10000001	S	7004898
10000003	S	7004898
10000001	S	7004955
10000003	S	7004955
10000000	S	7005060
10000001	S	7005060
10000003	S	7005060
10000000	N	7005124
10000000	S	7005124
10000001	S	7005124
10000002	S	7005124
10000003	S	7005124
10000000	S	7006022
10000001	S	7006022
10000003	S	7006022
10000000	S	7006072
10000001	S	7006072
10000002	S	7006072
10000003	S	7006072
10000000	S	7006073
10000001	S	7006073
10000003	S	7006073
10000000	S	7006074
10000001	S	7006074
10000003	S	7006074
10000000	S	7006075
10000001	S	7006075
10000000	N	7006076
10000000	S	7006076
10000001	S	7006076
10000003	S	7006076
10000000	S	7006077
10000001	S	7006077
10000003	S	7006077
10000000	S	7006080
10000001	S	7006080
10000003	S	7006080
10000000	N	7006082
10000000	S	7006082
10000001	S	7006082
10000002	S	7006082
10000003	S	7006082
10000000	S	7006107
10000001	S	7006107
10000003	S	7006107
10000000	S	7006109
10000001	S	7006109
10000003	S	7006109
10000000	S	7006110
10000003	S	7006110
10000000	S	7006111
10000001	S	7006111
10000003	S	7006111
10000000	S	7006112
10000001	S	7006112
10000000	S	7006113
10000003	S	7006113
10000000	S	7006114
10000001	S	7006114
10000000	S	7006115
10000001	S	7006115
10000000	S	7006116
10000001	S	7006116
10000000	S	7006117
10000001	S	7006117
10000000	S	7006118
10000001	S	7006118
10000003	S	7006118
10000000	S	7006119
10000001	S	7006119
10000000	N	7006120
10000000	S	7006120
10000001	S	7006120
10000003	S	7006120
10000000	S	7006121
10000001	S	7006121
10000000	S	7006122
10000001	S	7006122
10000003	S	7006122
10000000	S	7006123
10000001	S	7006123
10000003	S	7006123
10000001	S	7006124
10000003	S	7006124
10000001	S	7006125
10000003	S	7006125
10000001	S	7006126
10000003	S	7006126
10000001	S	7006128
10000003	S	7006128
10000000	S	7006129
10000000	S	7006130
10000000	S	7006131
10000000	S	7006132
10000000	S	7006133
10000000	S	7006134
10000000	S	7006135
10000000	S	7006136
10000001	S	7006136
10000003	S	7006136
10000001	S	7006137
10000003	S	7006137
10000000	S	7006138
10000001	S	7006138
10000003	S	7006138
10000000	S	7006139
10000001	S	7006139
10000003	S	7006139
10000000	S	7006140
10000001	S	7006140
10000003	S	7006140
10000000	N	7006141
10000000	S	7006141
10000001	S	7006141
10000003	S	7006141
10000000	S	7006142
10000001	S	7006142
10000003	S	7006142
10000000	S	7006143
10000001	S	7006143
10000000	S	7006144
10000001	S	7006144
10000003	S	7006144
10000000	S	7006145
10000003	S	7006145
10000000	S	7006146
10000001	S	7006146
10000003	S	7006146
10000000	S	7006147
10000003	S	7006147
10000001	S	7006148
10000003	S	7006148
10000001	S	7006149
10000003	S	7006149
10000000	S	7006151
10000003	S	7006151
10000000	S	7006152
10000001	S	7006152
10000000	S	7006153
10000001	S	7006153
10000001	S	7006155
10000003	S	7006155
10000000	S	7006157
10000001	S	7006157
10000003	S	7006157
10000000	S	7006159
10000003	S	7006159
10000000	S	7006161
10000001	S	7006161
10000003	S	7006161
10000000	S	7006162
10000001	S	7006162
10000003	S	7006162
10000001	S	7006163
10000003	S	7006163
10000000	S	7006164
10000001	S	7006164
10000003	S	7006164
10000000	S	7006165
10000001	S	7006165
10000000	S	7006166
10000001	S	7006166
10000003	S	7006166
10000000	S	7006167
