		43.7833	43	N	47	0											10.2667	10	E	16	0											1129867
		43.7667	43	N	46	0											11.4333	11	E	26	0											1130008
		44.3	44	N	18	0											10.0667	10	E	4	0											1137022
		42.6667	42	N	40	0											11.1	11	E	6	0											4000491
		43.7833	43	N	47	0											110.5	110	E	30	0											4000862
		43.8833	43	N	53	0											104.6667	104	E	40	0											4001692
		43.15	43	N	9	0											11.0833	11	E	5	0											4002640
		46	46	N	0	0											8.4833	8	E	29	0											4002660
		44.1833	44	N	11	0											10.15	10	E	9	0											4002753
		44.0333	44	N	2	0											10.9333	10	E	56	0											4002789
		43.5833	43	N	35	0											12.0667	12	E	4	0											4007415
		43.6	43	N	36	0											10.4333	10	E	26	0											4007544
		43.4167	43	N	25	0											11	11	E	0	0											5002859
		43.7333	43	N	44	0											11.15	11	E	9	0											5002902
		44.05	44	N	3	0											100.6667	100	E	40	0											5002994
		43.4167	43	N	25	0											110	110	E	0	0											5003004
		43.1833	43	N	11	0											11.55	11	E	33	0											5003031
		42.6167	42	N	37	0											11.5333	11	E	32	0											6005278
		43.783	43	N	47	0											11.25	11	E	15	0											7000457
		43.5667	43	N	34	0											12.1333	12	E	8	0											7000478
		43.4833	43	N	29	0											12.1	12	E	6	0											7000479
		43.5333	43	N	32	0											11.8333	11	E	50	0											7003162
		43.8333	43	N	50	0											11.3333	11	E	20	0											7003163
		43.2333	43	N	14	0											10.5833	10	E	35	0											7003164
		44.0333	44	N	2	0											10.45	10	E	27	0											7003165
		43.4167	43	N	25	0											10.7167	10	E	43	0											7003166
		43.9667	43	N	58	0											10.8333	10	E	50	0											7003167
		43.2167	43	N	13	0											11.4	11	E	24	0											7003168
		43.05	43	N	3	0											11.6	11	E	36	0											7004014
		44.0167	44	N	1	0											10.15	10	E	9	0											7004249
		44.5	44	N	30	0											11.3333	11	E	20	0											7004847
		43.9167	43	N	55	0											10.9	10	E	54	0											7005060
		42.7167	42	N	43	0											12.1167	12	E	7	0											7005124
		42.9333	42	N	56	0											11.55	11	E	33	0											7006022
		43.4167	43	N	25	0											11.8833	11	E	53	0											7006072
		42.7667	42	N	46	0											11.1167	11	E	7	0											7006073
		43.55	43	N	33	0											10.3	10	E	18	0											7006074
		44.0167	44	N	1	0											10.5833	10	E	35	0											7006075
		43.8333	43	N	50	0											10.2167	10	E	13	0											7006076
		44.0833	44	N	5	0											10.1	10	E	6	0											7006077
		43.05	43	N	3	0											10.8833	10	E	53	0											7006080
		43.7167	43	N	43	0											10.4	10	E	24	0											7006082
		43.7	43	N	42	0											11.8167	11	E	49	0											7006107
		43.7167	43	N	43	0											11.7667	11	E	46	0											7006109
		43.75	43	N	45	0											11.7167	11	E	43	0											7006110
		43.8	43	N	48	0											11.7167	11	E	43	0											7006111
		43.5167	43	N	31	0											11.7	11	E	42	0											7006112
		43.5833	43	N	35	0											11.6333	11	E	38	0											7006113
		43.5167	43	N	31	0											11.5667	11	E	34	0											7006114
		43.5333	43	N	32	0											12.05	12	E	3	0											7006115
		43.6333	43	N	38	0											11.9833	11	E	59	0											7006116
		43.7	43	N	42	0											12.3	12	E	18	0											7006117
		43.3333	43	N	20	0											11.9167	11	E	55	0											7006118
		43.25	43	N	15	0											11.8167	11	E	49	0											7006119
		43.2833	43	N	17	0											11.9833	11	E	59	0											7006120
		43.3	43	N	18	0											11.7833	11	E	47	0											7006121
		43.3333	43	N	20	0											11.7167	11	E	43	0											7006123
		43.7333	43	N	44	0											11.3167	11	E	19	0											7006136
