	1		C	P	21434		1109344
	1		C	P	21434		1109363
	1		C	P	21491		1109495
	1		C	P	21431		1109756
	2		C	N	21451		1111810
	1		C	P	22101		1111810
	1		C	P	22101		1112063
	1		C	P	21123		1112377
	1		C	P	21151		1114232
	1		C	P	21125		1114802
	1		C	P	21115		1115906
	1		C	P	21115		1117234
	1		C	P	21105		1121328
	1		C	P	21105		1121388
	1		C	P	21105		1121940
	1		C	P	21105		1122250
	1		C	P	21105		1122612
	1		C	P	21105		1123066
	1		C	P	21105		1123775
	1		C	P	21105		1123823
	1		C	P	21105		1124371
	1		C	P	21105		1126117
	1		C	P	21105		1126122
	1		C	P	21105		1126668
	1		C	P	21105		1127088
	1		C	P	21105		1128089
	1		C	P	21105		1128141
	1		C	P	21105		1128558
	1		C	P	21105		1129867
	1		C	P	21105		1130008
	1		C	P	83002		1137022
	1		C	P	83002		4000491
	1		C	P	83002		4000862
	1		C	P	84217		4001112
	1		C	P	83002		4001206
	1		C	P	83002		4001386
	1		C	P	83002		4001692
	1		C	P	83002		4001976
	1		C	P	83002		4002142
	1		C	P	83002		4002143
	1		C	P	83002		4002281
	1		C	P	83002		4002300
	1		C	P	83002		4002302
	1		C	P	83002		4002333
	1		C	P	83002		4002344
	1		C	P	83002		4002353
	1		C	P	83002		4002427
	1		C	P	83002		4002439
	1		C	P	83002		4002640
	1		C	P	83002		4002660
	1		C	P	83002		4002753
	1		C	P	83002		4002779
	1		C	P	83002		4002789
	1		C	P	83002		4002793
	1		C	P	83002		4002803
	1		C	P	83002		4002880
	1		C	P	83002		4003081
	1		C	P	83002		4003317
	1		C	P	83002		4003884
	1		C	P	83002		4003903
	2		H	N	82171		4003918
	1		C	P	81508		4003918
	1		C	P	83002		4003976
	1		C	P	83002		4004239
	1		C	P	83002		4004361
	1		C	P	83002		4004422
	1		C	P	83002		4004519
	1		C	P	21471		4005345
	1		C	P	83002		4006085
	1		C	P	83002		4006399
	1		C	P	83002		4006636
	1		C	P	83002		4006667
	1		C	P	83002		4006836
	1		C	P	83002		4006949
	1		C	P	83002		4006994
	1		C	P	83002		4007147
	1		C	P	83002		4007376
	1		C	P	83002		4007395
	1		C	P	83002		4007415
	1		C	P	83002		4007418
	1		C	P	83002		4007428
	1		C	P	83002		4007430
	1		C	P	83002		4007432
	1		C	P	83002		4007436
	1		C	P	83002		4007536
	1		C	P	83002		4007544
	1		C	P	83002		4007713
	1		C	P	83002		4008606
	1		C	P	83002		4008629
	2		C	N	83020		4008629
	1		C	P	83002		4008630
	1		C	P	83002		4008633
	1		C	P	83002		4008700
	1		C	P	84217		4008796
	1		C	P	83002		4008821
	1		C	P	83002		4008823
	1		C	P	83002		4008833
	1		C	P	83002		4009026
	1		C	P	83002		4009191
	1		C	P	83002		4009196
	1		C	P	84217		4009272
	1		C	P	83002		4009376
	1		C	P	83002		4009496
	1		C	P	83002		4009900
	1		C	P	83002		4009905
	1		C	P	83002		4009908
	1		C	P	83002		4009921
	1		C	P	83002		4009934
	1		C	P	83002		4009964
	1		C	P	83002		4009967
	1		C	P	83002		4009970
	1		C	P	83002		4009978
	1		C	P	83002		4009984
	1		C	P	83002		4010042
	1		C	P	83002		4010045
	1		C	P	83002		4010067
	1		C	P	83002		4010288
	1		C	P	83002		4010336
	1		C	P	83002		4010338
	1		C	P	83002		4010360
	1		C	P	83002		4010671
	1		C	P	83002		4011334
	1		C	P	83002		4011352
